gen	nevals	best_train_fitness	best_ind_nodes	behavioural_diversity	accuracy_test	best_phenotype
0	500	0.377865765627765	12	0.978	nan	nan
1	399	0.377865765627765	12	0.83	nan	nan
2	418	0.36882809444452924	10	0.72	nan	nan
3	411	0.32811187514491624	8	0.692	nan	nan
4	406	0.32811187514491624	8	0.594	nan	nan
5	417	0.3022239830023301	12	0.524	nan	nan
6	406	0.30182609108731306	12	0.452	nan	nan
7	407	0.30182609108731306	12	0.414	nan	nan
8	406	0.2926782167356078	12	0.34	nan	nan
9	420	0.2926782167356078	12	0.338	nan	nan
10	414	0.28674692865327894	13	0.314	nan	nan
11	408	0.28497661018204534	13	0.33	nan	nan
12	384	0.27749025982106773	11	0.344	nan	nan
13	434	0.2602643691475633	11	0.298	nan	nan
14	432	0.2555982760148055	11	0.31	nan	nan
15	417	0.2555982760148055	11	0.314	nan	nan
16	422	0.25365179376667024	11	0.326	nan	nan
17	408	0.24697324463864986	13	0.356	nan	nan
18	403	0.2457635683583334	12	0.284	nan	nan
19	409	0.24396580071307794	13	0.316	nan	nan
20	362	0.24316862971403397	13	0.258	nan	nan
21	408	0.24248039571843732	17	0.284	nan	nan
22	399	0.24204512833167652	21	0.218	nan	nan
23	393	0.24196084990897976	22	0.238	nan	nan
24	407	0.24153210771938916	16	0.234	nan	nan
25	394	0.24153210771938916	16	0.226	nan	nan
26	413	0.2393795029045759	22	0.154	nan	nan
27	415	0.23861770829828116	22	0.202	nan	nan
28	417	0.23799222810686738	27	0.176	nan	nan
29	399	0.23780445121821833	28	0.122	nan	nan
30	407	0.23774250562910593	27	0.19	nan	nan
31	412	0.23764611104742198	32	0.178	nan	nan
32	399	0.23726720593353098	36	0.16	nan	nan
33	380	0.2371582603228337	36	0.164	nan	nan
34	404	0.23675819745540688	37	0.14	nan	nan
35	415	0.23633309178858156	37	0.106	nan	nan
36	396	0.23609335952571872	39	0.114	nan	nan
37	399	0.2360007722173095	41	0.086	nan	nan
38	414	0.23583254082183017	44	0.102	nan	nan
39	396	0.23583254082183017	44	0.108	nan	nan
40	419	0.23583174769222898	45	0.104	nan	nan
41	397	0.23574322906045367	44	0.092	nan	nan
42	414	0.23574240144638284	45	0.084	nan	nan
43	418	0.2357421426621901	48	0.084	nan	nan
44	410	0.2357421426621901	48	0.086	nan	nan
45	413	0.23574182900074658	51	0.058	nan	nan
46	411	0.2357228004096337	50	0.068	nan	nan
47	390	0.2357205807253514	54	0.088	nan	nan
48	414	0.2345792650867908	50	0.068	nan	nan
49	401	0.2344486886094576	47	0.08	nan	nan
50	412	0.2331813041909242	71	0.086	0.8444444444444444	WTA3(WA(WA(IN37, WA(WA(dilator(dilator(dilator(dilator(dilator(dilator(dilator(IN17))))))), dilator(dilator(dilator(dilator(dilator(dilator(IN2)))))), '0.3'), dilator(dilator(WA(WA(dilator(dilator(dilator(dilator(dilator(dilator(dilator(dilator(dilator(IN38))))))))), dilator(dilator(dilator(dilator(dilator(dilator(dilator(IN38))))))), '0.3'), dilator(dilator(dilator(dilator(dilator(dilator(dilator(dilator(dilator(dilator(IN17)))))))))), '0.3'))), '0.3'), '0.3'), dilator(dilator(dilator(dilator(dilator(dilator(IN38)))))), '0.4'), IN27, maximum(IN18, IN33))
