gen	nevals	best_train_fitness	best_ind_nodes	behavioural_diversity	accuracy_test	best_phenotype
0	500	0.4121748433187698	8	0.924	nan	nan
1	402	0.40916364652436055	4	0.824	nan	nan
2	412	0.40693964445047887	6	0.802	nan	nan
3	426	0.40609387165446537	6	0.75	nan	nan
4	414	0.40470342080819194	8	0.668	nan	nan
5	408	0.40368674410783406	13	0.52	nan	nan
6	414	0.4036371325828506	16	0.42	nan	nan
7	402	0.40154675653606986	22	0.474	nan	nan
8	410	0.40069883390625616	19	0.414	nan	nan
9	408	0.40069883390625616	19	0.366	nan	nan
10	406	0.39847587468682905	23	0.436	nan	nan
11	393	0.3975103701346907	35	0.358	nan	nan
12	406	0.3956189811385172	62	0.38	nan	nan
13	422	0.39538553248169533	43	0.372	nan	nan
14	399	0.3939967622258133	62	0.322	nan	nan
15	415	0.3937429645785268	62	0.316	nan	nan
16	401	0.39289918457145734	52	0.27	nan	nan
17	414	0.3925022614193301	54	0.28	nan	nan
18	402	0.3914291203930931	48	0.228	nan	nan
19	394	0.3901808697592702	71	0.272	nan	nan
20	415	0.3901808697592702	71	0.368	nan	nan
21	385	0.3893667931982827	55	0.342	nan	nan
22	434	0.3892362269213036	89	0.398	nan	nan
23	418	0.38884903324184705	62	0.314	nan	nan
24	414	0.38860638965275407	62	0.278	nan	nan
25	407	0.3884305274937087	58	0.276	nan	nan
26	416	0.3884305274937087	58	0.322	nan	nan
27	398	0.3878724974731001	64	0.244	nan	nan
28	418	0.3878273871243422	67	0.296	nan	nan
29	400	0.38736061677827494	66	0.27	nan	nan
30	423	0.38736061677827494	66	0.34	nan	nan
31	394	0.38714756806915107	66	0.34	nan	nan
32	415	0.38714756806915107	66	0.276	nan	nan
33	424	0.3870224421240711	66	0.266	nan	nan
34	413	0.3870224421240711	66	0.252	nan	nan
35	411	0.3870224421240711	66	0.212	nan	nan
36	411	0.3869851073927745	62	0.222	nan	nan
37	400	0.3869851073927745	62	0.19	nan	nan
38	404	0.3869851073927745	62	0.216	nan	nan
39	399	0.3869851073927745	62	0.208	nan	nan
40	410	0.38680927997124204	64	0.224	nan	nan
41	390	0.38680927997124204	64	0.218	nan	nan
42	383	0.38680927997124204	64	0.234	nan	nan
43	406	0.38680927997124204	64	0.248	nan	nan
44	412	0.38680927997124204	64	0.202	nan	nan
45	399	0.38680927997124204	64	0.248	nan	nan
46	418	0.3867790098358085	81	0.26	nan	nan
47	408	0.38677222147004503	99	0.3	nan	nan
48	426	0.3866774408607094	63	0.242	nan	nan
49	393	0.3856491277818892	68	0.234	nan	nan
50	385	0.3856491277818892	68	0.24	0.6822916666666666	WTA(OWA(complement(maximum(maximum(OWA(IN19, IN22, extend('0.2')), IN2), maximum(maximum(OWA(IN22, maximum(IN5, IN2), '0.4'), OWA(IN19, IN22, extend('0.2'))), IN17))), complement(IN5), extend(extend(extend(extend(extend('0.4')))))), maximum(IN5, maximum(maximum(IN5, OWA(IN5, maximum(maximum(IN5, IN22), maximum(IN5, IN2)), '0.2')), OWA(maximum(IN5, IN2), maximum(maximum(IN5, IN17), maximum(IN5, OWA(IN19, OWA(IN19, IN22, extend('0.2')), '0.4'))), extend('0.4')))))
