gen	nevals	best_train_fitness	best_ind_nodes	behavioural_diversity	accuracy_test	best_phenotype
0	500	0.4634005108571614	11	0.904	nan	nan
1	396	0.4461844143298541	12	0.818	nan	nan
2	398	0.4215440408816786	11	0.838	nan	nan
3	399	0.4215440408816786	11	0.804	nan	nan
4	388	0.4207855710185778	10	0.704	nan	nan
5	415	0.41341535772490007	14	0.54	nan	nan
6	422	0.41341535772490007	14	0.428	nan	nan
7	383	0.4132379956137828	19	0.44	nan	nan
8	401	0.4087202435139357	15	0.54	nan	nan
9	392	0.4087202435139357	15	0.618	nan	nan
10	415	0.40796167839602376	27	0.632	nan	nan
11	418	0.4066136064539153	27	0.624	nan	nan
12	409	0.4066136064539153	27	0.652	nan	nan
13	397	0.4066136064539153	27	0.608	nan	nan
14	410	0.4053296562660435	14	0.502	nan	nan
15	397	0.4050655518172034	29	0.356	nan	nan
16	414	0.4050655518172034	29	0.264	nan	nan
17	376	0.4048378140914253	26	0.258	nan	nan
18	401	0.4048378140914253	26	0.258	nan	nan
19	402	0.40456556132527677	30	0.21	nan	nan
20	389	0.40456556132527677	30	0.246	nan	nan
21	413	0.4044788770983202	23	0.29	nan	nan
22	409	0.40382942859840254	40	0.324	nan	nan
23	399	0.40382942859840254	40	0.322	nan	nan
24	399	0.40326635020189766	35	0.332	nan	nan
25	396	0.40299776752525324	66	0.384	nan	nan
26	393	0.4029806560122136	66	0.378	nan	nan
27	399	0.402759957476261	66	0.38	nan	nan
28	417	0.40274007915821863	53	0.428	nan	nan
29	412	0.4024800372308883	62	0.404	nan	nan
30	403	0.4024800372308883	62	0.362	nan	nan
31	429	0.4023327304555706	85	0.39	nan	nan
32	411	0.4022101132612659	48	0.372	nan	nan
33	397	0.4021028225956523	72	0.348	nan	nan
34	386	0.40210214074597084	72	0.354	nan	nan
35	415	0.40204506324342165	72	0.462	nan	nan
36	398	0.40199459256728287	79	0.37	nan	nan
37	409	0.40193681766211964	75	0.344	nan	nan
38	386	0.40180353750357894	60	0.292	nan	nan
39	397	0.40180353750357894	60	0.308	nan	nan
40	401	0.40180353750357894	60	0.304	nan	nan
41	395	0.40163033791768527	88	0.308	nan	nan
42	411	0.40163033791768527	88	0.344	nan	nan
43	387	0.4014802154908367	108	0.348	nan	nan
44	404	0.40084867497381044	60	0.362	nan	nan
45	393	0.40084867497381044	60	0.386	nan	nan
46	401	0.40041826921531176	112	0.4	nan	nan
47	411	0.40037263283437197	132	0.41	nan	nan
48	422	0.40001981370453854	121	0.432	nan	nan
49	411	0.3998270008576974	120	0.34	nan	nan
50	394	0.3994586666923596	71	0.344	0.7604166666666666	WTA(complement(maximum(maximum(WA(maximum(maximum(IN5, WA(maximum(IN5, IN2), IN22, '0.6')), WA(IN5, WA(IN17, IN22, '0.9'), extend('0.6'))), IN17, '0.9'), WA(IN5, IN22, '0.6')), WA(IN5, maximum(maximum(WA(maximum(IN5, IN19), IN22, '0.6'), WA(IN5, IN22, '0.6')), IN2), '0.6'))), WA(WA(IN5, maximum(maximum(WA(maximum(IN5, IN19), IN22, '0.6'), WA(IN17, IN22, '0.9')), IN22), '0.6'), WA(WA(IN22, IN22, '0.9'), maximum(IN5, IN19), '0.6'), '0.9'))
