gen	nevals	best_train_fitness	best_ind_nodes	behavioural_diversity	accuracy_test	best_phenotype
0	500	0.47120679256695863	6	0.92	nan	nan
1	387	0.45558688103849976	25	0.812	nan	nan
2	407	0.4321939384997945	10	0.832	nan	nan
3	391	0.43025439590596704	13	0.8	nan	nan
4	390	0.4218381189184695	34	0.776	nan	nan
5	409	0.41313766297125387	34	0.724	nan	nan
6	419	0.41313766297125387	34	0.666	nan	nan
7	394	0.4083299530543806	35	0.7	nan	nan
8	415	0.4071136404788453	27	0.746	nan	nan
9	402	0.40705874717340285	27	0.764	nan	nan
10	402	0.40586938390964045	33	0.744	nan	nan
11	409	0.4054948720664123	38	0.704	nan	nan
12	403	0.405487545145087	57	0.644	nan	nan
13	413	0.40524969445630304	33	0.626	nan	nan
14	388	0.4051842379880611	28	0.538	nan	nan
15	404	0.4049215914492631	37	0.55	nan	nan
16	403	0.4045921726128964	52	0.48	nan	nan
17	414	0.4045921726128964	52	0.47	nan	nan
18	409	0.40439151977428855	42	0.5	nan	nan
19	413	0.40381567433075305	53	0.46	nan	nan
20	408	0.40381567433075305	53	0.448	nan	nan
21	407	0.4037806663861301	71	0.496	nan	nan
22	406	0.4034917256650431	72	0.506	nan	nan
23	411	0.40340450497380576	38	0.348	nan	nan
24	411	0.4032930320649339	37	0.304	nan	nan
25	394	0.4032365949508887	70	0.344	nan	nan
26	420	0.40304810774857547	72	0.422	nan	nan
27	396	0.40304810774857547	72	0.364	nan	nan
28	404	0.40304072206624875	72	0.364	nan	nan
29	391	0.402892128364747	46	0.292	nan	nan
30	410	0.4025663008402282	48	0.324	nan	nan
31	411	0.4025663008402282	48	0.366	nan	nan
32	408	0.40192746040639843	61	0.426	nan	nan
33	401	0.4018908674140435	61	0.454	nan	nan
34	411	0.4014906719166165	51	0.438	nan	nan
35	404	0.4014736034904172	46	0.468	nan	nan
36	393	0.4014460310935945	59	0.484	nan	nan
37	423	0.40130474338078503	71	0.46	nan	nan
38	417	0.4012173453212132	53	0.502	nan	nan
39	417	0.40052794055019536	50	0.486	nan	nan
40	413	0.40041426534695035	57	0.494	nan	nan
41	385	0.40041426534695035	57	0.508	nan	nan
42	400	0.40019252817326123	71	0.466	nan	nan
43	432	0.40019252817326123	71	0.526	nan	nan
44	394	0.40012196806095046	57	0.494	nan	nan
45	412	0.40012196806095046	57	0.37	nan	nan
46	397	0.3999796363710162	67	0.39	nan	nan
47	419	0.3998127413228948	63	0.426	nan	nan
48	415	0.3997435018597552	55	0.444	nan	nan
49	405	0.39964929713179326	70	0.452	nan	nan
50	396	0.39935443484962263	74	0.42	0.7760416666666666	WTA(WA(WA(concentrator(WA(WA(complement(IN5), maximum(complement(concentrator(IN22)), minimum(IN5, IN14)), extend('0.8')), maximum(complement(dilator(maximum(IN17, minimum(IN5, IN14)))), IN14), extend('0.8'))), dilator(maximum(concentrator(IN18), dilator(IN14))), extend(extend(extend('0.9')))), IN0, extend(extend('0.9'))), WA(IN5, OWA(dilator(maximum(IN17, minimum(IN5, OWA(dilator(maximum(minimum(IN5, OWA(dilator(maximum(IN17, minimum(IN5, IN14))), IN17, '0.9')), minimum(IN5, IN14))), concentrator(IN22), '0.9')))), dilator(IN22), '0.9'), '0.6'))
