gen	nevals	best_train_fitness	best_ind_nodes	behavioural_diversity	accuracy_test	best_phenotype
0	500	0.25198241481541583	11	0.968	nan	nan
1	380	0.25198241481541583	11	0.634	nan	nan
2	390	0.23667785140443048	11	0.432	nan	nan
3	394	0.23667785140443048	11	0.314	nan	nan
4	397	0.23190848353077642	11	0.262	nan	nan
5	388	0.22430654934124522	7	0.198	nan	nan
6	404	0.22430654934124522	7	0.2	nan	nan
7	399	0.22430654934124522	7	0.18	nan	nan
8	400	0.22323466454647609	8	0.184	nan	nan
9	389	0.22290992811460061	25	0.116	nan	nan
10	380	0.22106578994968187	24	0.112	nan	nan
11	394	0.21648074763832603	41	0.092	nan	nan
12	385	0.2092293685491818	25	0.096	nan	nan
13	385	0.20589567923744614	42	0.098	nan	nan
14	389	0.20589567923744614	42	0.08	nan	nan
15	380	0.20317089337381294	42	0.06	nan	nan
16	414	0.19943551842073667	17	0.062	nan	nan
17	382	0.19941036425857356	23	0.066	nan	nan
18	386	0.19924393595747755	23	0.054	nan	nan
19	394	0.19924393595747755	23	0.056	nan	nan
20	402	0.19868983265217074	17	0.03	nan	nan
21	387	0.1986599535939473	23	0.028	nan	nan
22	402	0.1986599535939473	23	0.028	nan	nan
23	382	0.19841182295637355	19	0.02	nan	nan
24	394	0.1982729252637327	27	0.022	nan	nan
25	418	0.19807867642476612	20	0.022	nan	nan
26	374	0.19803263702752277	19	0.018	nan	nan
27	394	0.19796578222066027	29	0.016	nan	nan
28	385	0.19794024625335363	17	0.016	nan	nan
29	380	0.19792977073152754	31	0.03	nan	nan
30	400	0.19792977073152754	31	0.012	nan	nan
31	406	0.19791865400503011	30	0.016	nan	nan
32	394	0.19791680488814967	54	0.022	nan	nan
33	381	0.19791597796817098	29	0.012	nan	nan
34	375	0.1979154433768301	41	0.002	nan	nan
35	384	0.19791286498954322	45	0.014	nan	nan
36	380	0.19791286498954322	45	0.004	nan	nan
37	398	0.19791286498954322	45	0.014	nan	nan
38	404	0.19791285562365027	71	0.004	nan	nan
39	390	0.19791285562365027	71	0.002	nan	nan
40	390	0.19791285562365027	71	0.006	nan	nan
41	401	0.19791285175366988	83	0.008	nan	nan
42	409	0.19791283406761911	82	0.002	nan	nan
43	391	0.19791283406761911	82	0.008	nan	nan
44	394	0.19791283378962743	103	0.004	nan	nan
45	381	0.19791283378962743	103	0.004	nan	nan
46	399	0.1979128325733386	99	0.002	nan	nan
47	380	0.19791283253521033	103	0.002	nan	nan
48	387	0.19791283243016708	106	0.002	nan	nan
49	379	0.19791283243016708	106	0.002	nan	nan
50	392	0.19791283226100842	116	0.002	0.9473684210526315	WTA3(OWA(OWA(OWA(OWA(IN9, OWA(OWA(OWA(OWA(IN9, OWA(OWA(IN6, OWA(OWA(IN9, IN9, '0.3'), IN6, '0.9'), '0.9'), OWA(OWA(IN6, OWA(OWA(IN9, IN9, '0.3'), IN6, '0.9'), '0.9'), OWA(IN9, IN9, '0.9'), extend('0.9')), extend('0.9')), '0.9'), OWA(OWA(IN6, OWA(OWA(IN9, IN9, '0.9'), IN6, '0.9'), '0.9'), IN6, extend('0.9')), '0.9'), IN6, '0.9'), IN6, extend('0.9')), '0.9'), OWA(OWA(IN6, OWA(OWA(OWA(IN9, OWA(OWA(IN9, OWA(OWA(IN9, IN9, '0.3'), IN6, '0.9'), '0.9'), IN6, extend('0.9')), '0.9'), OWA(OWA(IN6, OWA(OWA(IN9, IN9, '0.9'), IN6, '0.9'), '0.9'), IN6, extend('0.9')), '0.9'), IN6, '0.9'), '0.9'), IN6, extend('0.9')), '0.9'), IN6, '0.9'), IN6, '0.9'), concentrator(IN10), maximum(IN8, IN11))
