gen	nevals	best_train_fitness	best_ind_nodes	behavioural_diversity	accuracy_test	best_phenotype
0	500	0.4455982011703598	77	0.866	nan	nan
1	411	0.37869625389377476	5	0.828	nan	nan
2	427	0.37869625389377476	5	0.71	nan	nan
3	398	0.3635996616906563	16	0.532	nan	nan
4	396	0.3635996616906563	16	0.44	nan	nan
5	410	0.35997230325671287	77	0.352	nan	nan
6	418	0.35649161763680526	77	0.216	nan	nan
7	392	0.35624700252689534	84	0.196	nan	nan
8	403	0.35130928352020596	14	0.168	nan	nan
9	394	0.34618515712581077	22	0.12	nan	nan
10	410	0.34412478019039155	22	0.12	nan	nan
11	426	0.3435424753286647	24	0.088	nan	nan
12	417	0.3435424753286647	24	0.124	nan	nan
13	391	0.34047431280290474	52	0.096	nan	nan
14	404	0.34033025562236735	50	0.086	nan	nan
15	418	0.3403128483319267	59	0.078	nan	nan
16	412	0.3403128483319267	59	0.07	nan	nan
17	434	0.34022639144004885	69	0.058	nan	nan
18	404	0.34007240266922256	65	0.046	nan	nan
19	413	0.34007240266922256	65	0.046	nan	nan
20	387	0.33994495200238184	62	0.048	nan	nan
21	386	0.3399419663220651	76	0.058	nan	nan
22	407	0.3398134414667399	59	0.062	nan	nan
23	395	0.3398134414667399	59	0.056	nan	nan
24	396	0.3398134414667399	59	0.054	nan	nan
25	406	0.33966533813109145	61	0.046	nan	nan
26	409	0.33961296862766754	67	0.05	nan	nan
27	414	0.33961296862766754	67	0.056	nan	nan
28	434	0.3395491012199582	67	0.048	nan	nan
29	387	0.3395175608666318	59	0.07	nan	nan
30	376	0.339000823651345	57	0.046	nan	nan
31	412	0.33898317098753006	60	0.038	nan	nan
32	410	0.33856888313310646	58	0.028	nan	nan
33	431	0.3384570443720907	58	0.058	nan	nan
34	426	0.33817195605550726	57	0.04	nan	nan
35	425	0.33817195605550726	57	0.048	nan	nan
36	416	0.3379167356141305	65	0.042	nan	nan
37	404	0.3378155652670977	67	0.026	nan	nan
38	413	0.3377584103156943	66	0.026	nan	nan
39	390	0.33769036677422287	68	0.024	nan	nan
40	401	0.3376868663858663	65	0.03	nan	nan
41	396	0.3376868663858663	65	0.04	nan	nan
42	411	0.33767369671365827	90	0.042	nan	nan
43	406	0.33767369671365827	90	0.036	nan	nan
44	403	0.33756552485229524	91	0.038	nan	nan
45	378	0.33756552485229524	91	0.03	nan	nan
46	389	0.3375480451049648	87	0.032	nan	nan
47	401	0.33753122632150123	91	0.036	nan	nan
48	395	0.33749530313007103	100	0.03	nan	nan
49	388	0.3369311949612806	96	0.034	nan	nan
50	397	0.3369311949612806	96	0.016	0.8604651162790697	WTA(OWA(complement(IN17), dilator(OWA(OWA(complement(maximum(IN17, dilator(complement(IN11)))), dilator(OWA(dilator(OWA(IN18, complement(maximum(IN17, IN18)), '0.8')), complement(maximum(OWA(OWA(IN18, complement(maximum(IN17, IN18)), extend('0.8')), complement(maximum(complement(IN17), OWA(IN17, maximum(IN16, OWA(complement(IN18), dilator(complement(IN11)), extend(extend('0.8')))), '0.5'))), '0.5'), OWA(IN17, maximum(IN16, OWA(OWA(IN17, OWA(complement(IN13), dilator(complement(IN11)), extend(extend('0.8'))), extend('0.8')), dilator(complement(IN11)), extend(extend('0.8')))), extend(extend('0.8'))))), '0.5')), extend('0.8')), complement(maximum(IN17, maximum(IN17, IN18))), '0.5')), '0.8'), WA(IN17, IN20, extend('0.8')))
