gen	nevals	best_train_fitness	best_ind_nodes	behavioural_diversity	accuracy_test	best_phenotype
0	500	0.38270928930352244	11	0.978	nan	nan
1	405	0.3825121867442946	9	0.866	nan	nan
2	406	0.3452335274257144	12	0.818	nan	nan
3	411	0.3342275297905925	11	0.784	nan	nan
4	411	0.3130929983314377	12	0.678	nan	nan
5	410	0.3130929983314377	12	0.686	nan	nan
6	403	0.31147963557679564	12	0.542	nan	nan
7	426	0.2995043550164895	14	0.466	nan	nan
8	411	0.29806139768354206	14	0.402	nan	nan
9	414	0.29806139768354206	14	0.374	nan	nan
10	410	0.29796857965016543	14	0.43	nan	nan
11	404	0.29640807585478623	19	0.422	nan	nan
12	411	0.2925242591849462	13	0.38	nan	nan
13	388	0.2913697714388205	13	0.372	nan	nan
14	413	0.291018304708601	10	0.378	nan	nan
15	409	0.28982068221966717	16	0.364	nan	nan
16	407	0.28865538162120274	16	0.31	nan	nan
17	401	0.2874383295862598	19	0.25	nan	nan
18	419	0.2856054129819599	23	0.284	nan	nan
19	378	0.2856054129819599	23	0.242	nan	nan
20	386	0.2856054129819599	23	0.256	nan	nan
21	407	0.28521193230541747	29	0.22	nan	nan
22	425	0.2843081817945178	29	0.258	nan	nan
23	425	0.28388079623276663	29	0.24	nan	nan
24	396	0.28311535818316985	29	0.228	nan	nan
25	429	0.28239127725170715	23	0.202	nan	nan
26	398	0.28239127725170715	23	0.176	nan	nan
27	408	0.2808270220596473	23	0.172	nan	nan
28	398	0.2808270220596473	23	0.232	nan	nan
29	382	0.28047908244168424	23	0.222	nan	nan
30	409	0.27962937191827947	23	0.238	nan	nan
31	387	0.27927994021742936	23	0.228	nan	nan
32	406	0.27927994021742936	23	0.216	nan	nan
33	414	0.2790567624516936	31	0.222	nan	nan
34	419	0.2790457734676279	31	0.206	nan	nan
35	408	0.27896093857874005	36	0.23	nan	nan
36	408	0.278931362118457	31	0.214	nan	nan
37	406	0.27888449632553103	44	0.174	nan	nan
38	406	0.27830456118461905	55	0.2	nan	nan
39	398	0.27830456118461905	55	0.164	nan	nan
40	402	0.27769840539685986	86	0.146	nan	nan
41	419	0.27653225835433837	55	0.168	nan	nan
42	408	0.27653225835433837	55	0.126	nan	nan
43	405	0.27653225835433837	55	0.134	nan	nan
44	415	0.27611178501828154	71	0.112	nan	nan
45	407	0.2760992158943199	71	0.104	nan	nan
46	397	0.2759338696302895	57	0.104	nan	nan
47	406	0.2759338696302895	57	0.1	nan	nan
48	405	0.2759338696302895	57	0.11	nan	nan
49	398	0.2759338696302895	57	0.08	nan	nan
50	402	0.27576506191641365	57	0.088	0.9555555555555556	WTA3(OWA(maximum(OWA(maximum(IN2, IN38), OWA(OWA(IN19, OWA(IN19, OWA(IN19, maximum(IN37, IN38), '0.2'), '0.2'), '0.2'), OWA(IN19, maximum(IN37, maximum(IN37, IN38)), '0.2'), '0.2'), '0.2'), IN38), OWA(IN19, OWA(OWA(IN19, OWA(IN19, maximum(IN37, IN38), '0.2'), '0.2'), maximum(IN37, IN38), '0.1'), '0.1'), '0.4'), OWA(IN27, OWA(IN27, IN36, '0.2'), '0.4'), IN33)
