gen	nevals	best_train_fitness	best_ind_nodes	behavioural_diversity	accuracy_test	best_phenotype
0	500	0.4071521691729725	8	0.99	nan	nan
1	421	0.3791953205101784	11	0.898	nan	nan
2	415	0.36444334502436	77	0.856	nan	nan
3	405	0.33477326724176054	10	0.804	nan	nan
4	411	0.33477326724176054	10	0.718	nan	nan
5	400	0.3326337600134	8	0.646	nan	nan
6	407	0.32200674284390157	9	0.618	nan	nan
7	407	0.32200674284390157	9	0.472	nan	nan
8	408	0.31625634585426565	8	0.402	nan	nan
9	399	0.31625634585426565	8	0.312	nan	nan
10	400	0.305059339193835	11	0.36	nan	nan
11	420	0.2990981300206337	13	0.414	nan	nan
12	407	0.2990981300206337	13	0.398	nan	nan
13	405	0.2963938536583627	15	0.344	nan	nan
14	406	0.2963938536583627	15	0.334	nan	nan
15	423	0.29566893448379583	15	0.28	nan	nan
16	421	0.2951503159357522	13	0.23	nan	nan
17	404	0.2951503159357522	13	0.202	nan	nan
18	392	0.2942710205735697	13	0.216	nan	nan
19	420	0.2942710205735697	13	0.198	nan	nan
20	409	0.2942710205735697	13	0.174	nan	nan
21	399	0.2942710205735697	13	0.208	nan	nan
22	398	0.2942710205735697	13	0.15	nan	nan
23	407	0.2942710205735697	13	0.12	nan	nan
24	399	0.2942710205735697	13	0.12	nan	nan
25	403	0.2942710205735697	13	0.118	nan	nan
26	407	0.2942710205735697	13	0.13	nan	nan
27	408	0.2942710205735697	13	0.134	nan	nan
28	392	0.2942710205735697	13	0.116	nan	nan
29	389	0.2942710205735697	13	0.102	nan	nan
30	392	0.2942710205735697	13	0.128	nan	nan
31	408	0.2942710205735697	13	0.122	nan	nan
32	400	0.2942710205735697	13	0.124	nan	nan
33	398	0.2942710205735697	13	0.12	nan	nan
34	385	0.2942710205735697	13	0.122	nan	nan
35	395	0.2942710205735697	13	0.112	nan	nan
36	393	0.2942710205735697	13	0.128	nan	nan
37	402	0.2942710205735697	13	0.142	nan	nan
38	405	0.2942710205735697	13	0.128	nan	nan
39	409	0.2942710205735697	13	0.102	nan	nan
40	386	0.2942710205735697	13	0.116	nan	nan
41	387	0.2942710205735697	13	0.11	nan	nan
42	423	0.2942710205735697	13	0.12	nan	nan
43	408	0.2942710205735697	13	0.116	nan	nan
44	412	0.2942710205735697	13	0.11	nan	nan
45	402	0.2942710205735697	13	0.116	nan	nan
46	406	0.2942710205735697	13	0.118	nan	nan
47	427	0.2942710205735697	13	0.114	nan	nan
48	414	0.2942710205735697	13	0.102	nan	nan
49	396	0.2942710205735697	13	0.104	nan	nan
50	426	0.2942710205735697	13	0.132	0.8444444444444444	WTA3(dilator(IN2), IN27, WA(WA(dilator(IN33), IN30, '0.8'), IN30, extend('0.8')))
