gen	nevals	best_train_fitness	best_ind_nodes	behavioural_diversity	accuracy_test	best_phenotype
0	500	0.3676323447836409	19	0.976	nan	nan
1	405	0.3490879849865458	19	0.862	nan	nan
2	391	0.3467081916355507	22	0.816	nan	nan
3	414	0.33844901320016757	15	0.82	nan	nan
4	395	0.32463641342938715	9	0.79	nan	nan
5	404	0.32463641342938715	9	0.688	nan	nan
6	399	0.32463641342938715	9	0.566	nan	nan
7	419	0.32463641342938715	9	0.484	nan	nan
8	409	0.320679702841986	23	0.428	nan	nan
9	392	0.31043549778286517	22	0.504	nan	nan
10	423	0.30870839342284123	22	0.546	nan	nan
11	395	0.2994027998511123	16	0.472	nan	nan
12	404	0.2989810613380735	20	0.478	nan	nan
13	393	0.2975246475727379	22	0.424	nan	nan
14	411	0.2975246475727379	22	0.396	nan	nan
15	405	0.2950533432201987	25	0.328	nan	nan
16	418	0.2944340245104776	21	0.274	nan	nan
17	409	0.2913434014160367	22	0.292	nan	nan
18	394	0.2911665786570617	30	0.262	nan	nan
19	416	0.28947886695165537	43	0.314	nan	nan
20	419	0.28748492989690305	52	0.298	nan	nan
21	394	0.28748492989690305	52	0.306	nan	nan
22	413	0.28736457902615675	52	0.234	nan	nan
23	402	0.2867941038929244	66	0.184	nan	nan
24	404	0.28676673042149176	64	0.13	nan	nan
25	416	0.2865925032729742	78	0.122	nan	nan
26	409	0.28652601895550034	52	0.122	nan	nan
27	418	0.28628036579923183	94	0.12	nan	nan
28	405	0.28628036579923183	94	0.098	nan	nan
29	398	0.2861614854445994	104	0.126	nan	nan
30	402	0.28594256047786537	113	0.108	nan	nan
31	411	0.28578476282263965	91	0.084	nan	nan
32	397	0.2853079890927894	101	0.086	nan	nan
33	391	0.28530603115706205	101	0.07	nan	nan
34	424	0.2852947717159127	101	0.094	nan	nan
35	405	0.28411185330812166	150	0.082	nan	nan
36	403	0.28411185330812166	150	0.07	nan	nan
37	395	0.2835688487832396	153	0.056	nan	nan
38	418	0.2835569408703576	152	0.08	nan	nan
39	404	0.2833805711384153	133	0.05	nan	nan
40	409	0.2830755879600005	151	0.074	nan	nan
41	414	0.2830755879600005	151	0.074	nan	nan
42	408	0.2827962473418669	143	0.046	nan	nan
43	403	0.28276228382774704	140	0.058	nan	nan
44	436	0.2826747111006123	152	0.056	nan	nan
45	410	0.28244488605404255	142	0.066	nan	nan
46	382	0.28218354943555213	152	0.058	nan	nan
47	417	0.2820883946822933	162	0.062	nan	nan
48	388	0.281306716008349	152	0.078	nan	nan
49	394	0.281010652635114	154	0.078	nan	nan
50	404	0.281010652635114	154	0.112	0.9111111111111111	WTA3(complement(OWA(OWA(OWA(OWA(OWA(OWA(OWA(OWA(OWA(OWA(OWA(OWA(OWA(IN33, IN18, '0.9'), IN36, '0.9'), IN18, '0.9'), IN36, '0.9'), IN18, '0.9'), IN36, extend('0.9')), IN18, '0.9'), IN36, '0.9'), OWA(IN33, IN36, '0.9'), '0.8'), OWA(OWA(OWA(OWA(OWA(OWA(IN33, IN18, '0.9'), IN36, '0.9'), IN18, '0.9'), IN36, '0.9'), complement(IN2), '0.8'), OWA(OWA(OWA(IN33, IN18, '0.9'), IN36, '0.9'), IN18, '0.9'), '0.9'), '0.9'), IN36, '0.9'), OWA(OWA(OWA(OWA(OWA(OWA(IN33, OWA(IN33, IN18, '0.9'), extend('0.9')), IN18, '0.9'), IN36, '0.9'), OWA(IN18, IN30, extend('0.5')), '0.9'), IN18, '0.9'), IN18, '0.9'), '0.9'), OWA(OWA(OWA(OWA(OWA(OWA(OWA(IN33, IN18, '0.9'), IN36, '0.9'), IN18, '0.9'), IN36, '0.9'), OWA(IN33, IN36, '0.9'), '0.8'), OWA(OWA(IN33, OWA(IN33, OWA(IN33, IN36, extend('0.9')), '0.9'), extend('0.9')), IN11, '0.9'), '0.9'), IN36, '0.9'), '0.9')), complement(IN28), OWA(IN33, OWA(OWA(IN33, IN18, '0.9'), OWA(IN30, IN30, '0.9'), '0.3'), extend('0.5')))
