gen	nevals	best_train_fitness	best_ind_nodes	behavioural_diversity	accuracy_test	best_phenotype
0	500	0.17445266133521017	30	0.814	nan	nan
1	405	0.05727710519380331	5	0.726	nan	nan
2	420	0.04855727392478529	31	0.562	nan	nan
3	406	0.0	20	0.32	nan	nan
4	403	0.0	20	0.282	nan	nan
5	413	0.0	20	0.226	nan	nan
6	391	0.0	20	0.098	nan	nan
7	418	0.0	20	0.032	nan	nan
8	410	0.0	20	0.03	nan	nan
9	392	0.0	20	0.034	nan	nan
10	405	0.0	20	0.028	nan	nan
11	399	0.0	20	0.032	nan	nan
12	395	0.0	20	0.038	nan	nan
13	415	0.0	20	0.028	nan	nan
14	428	0.0	20	0.032	nan	nan
15	414	0.0	20	0.03	nan	nan
16	412	0.0	20	0.036	nan	nan
17	402	0.0	20	0.036	nan	nan
18	412	0.0	20	0.034	nan	nan
19	398	0.0	20	0.028	nan	nan
20	413	0.0	20	0.03	nan	nan
21	408	0.0	20	0.036	nan	nan
22	400	0.0	20	0.038	nan	nan
23	408	0.0	20	0.022	nan	nan
24	430	0.0	20	0.036	nan	nan
25	395	0.0	20	0.03	nan	nan
26	390	0.0	20	0.022	nan	nan
27	418	0.0	20	0.03	nan	nan
28	409	0.0	20	0.02	nan	nan
29	400	0.0	20	0.03	nan	nan
30	392	0.0	20	0.022	nan	nan
31	414	0.0	20	0.018	nan	nan
32	419	0.0	20	0.032	nan	nan
33	399	0.0	20	0.026	nan	nan
34	415	0.0	20	0.022	nan	nan
35	410	0.0	20	0.026	nan	nan
36	406	0.0	20	0.02	nan	nan
37	393	0.0	20	0.022	nan	nan
38	382	0.0	20	0.026	nan	nan
39	422	0.0	20	0.024	nan	nan
40	415	0.0	20	0.026	nan	nan
41	415	0.0	20	0.024	nan	nan
42	410	0.0	20	0.026	nan	nan
43	397	0.0	20	0.034	nan	nan
44	416	0.0	20	0.036	nan	nan
45	395	0.0	20	0.026	nan	nan
46	419	0.0	20	0.014	nan	nan
47	399	0.0	20	0.02	nan	nan
48	422	0.0	20	0.022	nan	nan
49	405	0.0	20	0.038	nan	nan
50	418	0.0	20	0.024	1.0	WTA(maximum(WA(minimum(concentrator(IN37), dilator(IN25)), concentrator(OWA(IN10, IN32, '0.4')), extend('0.2')), complement(dilator(IN25))), complement(IN25))
