gen	nevals	best_train_fitness	best_ind_nodes	behavioural_diversity	accuracy_test	best_phenotype
0	500	0.07274519511269077	12	0.836	nan	nan
1	416	0.07035975447302918	6	0.754	nan	nan
2	400	0.0	5	0.638	nan	nan
3	402	0.0	5	0.428	nan	nan
4	391	0.0	5	0.288	nan	nan
5	386	0.0	5	0.078	nan	nan
6	423	0.0	5	0.068	nan	nan
7	415	0.0	5	0.042	nan	nan
8	410	0.0	5	0.038	nan	nan
9	410	0.0	5	0.042	nan	nan
10	392	0.0	5	0.036	nan	nan
11	432	0.0	5	0.048	nan	nan
12	422	0.0	5	0.04	nan	nan
13	412	0.0	5	0.042	nan	nan
14	414	0.0	5	0.022	nan	nan
15	422	0.0	5	0.03	nan	nan
16	421	0.0	5	0.032	nan	nan
17	417	0.0	5	0.034	nan	nan
18	399	0.0	5	0.02	nan	nan
19	400	0.0	5	0.018	nan	nan
20	406	0.0	5	0.022	nan	nan
21	387	0.0	5	0.042	nan	nan
22	405	0.0	5	0.028	nan	nan
23	383	0.0	5	0.02	nan	nan
24	389	0.0	5	0.032	nan	nan
25	408	0.0	5	0.026	nan	nan
26	387	0.0	5	0.022	nan	nan
27	410	0.0	5	0.042	nan	nan
28	393	0.0	5	0.026	nan	nan
29	402	0.0	5	0.018	nan	nan
30	417	0.0	5	0.02	nan	nan
31	416	0.0	5	0.03	nan	nan
32	396	0.0	5	0.026	nan	nan
33	400	0.0	5	0.032	nan	nan
34	395	0.0	5	0.028	nan	nan
35	425	0.0	5	0.03	nan	nan
36	392	0.0	5	0.026	nan	nan
37	387	0.0	5	0.02	nan	nan
38	376	0.0	5	0.018	nan	nan
39	394	0.0	5	0.026	nan	nan
40	404	0.0	5	0.022	nan	nan
41	385	0.0	5	0.024	nan	nan
42	423	0.0	5	0.036	nan	nan
43	394	0.0	5	0.028	nan	nan
44	407	0.0	5	0.03	nan	nan
45	416	0.0	5	0.024	nan	nan
46	405	0.0	5	0.026	nan	nan
47	402	0.0	5	0.03	nan	nan
48	414	0.0	5	0.018	nan	nan
49	407	0.0	5	0.018	nan	nan
50	406	0.0	5	0.018	1.0	WTA(complement(IN25), complement(IN16))
