gen	nevals	best_train_fitness	best_ind_nodes	behavioural_diversity	accuracy_test	best_phenotype
0	500	0.16442544052840669	12	0.836	nan	nan
1	383	0.16442544052840669	12	0.746	nan	nan
2	423	0.08161380862735533	20	0.772	nan	nan
3	403	0.07711430854302928	6	0.728	nan	nan
4	409	0.022222048864797346	14	0.67	nan	nan
5	414	0.00889795529289808	14	0.528	nan	nan
6	426	0.0	8	0.346	nan	nan
7	427	0.0	8	0.254	nan	nan
8	406	0.0	8	0.16	nan	nan
9	398	0.0	8	0.138	nan	nan
10	405	0.0	8	0.12	nan	nan
11	404	0.0	8	0.082	nan	nan
12	392	0.0	8	0.068	nan	nan
13	408	0.0	8	0.054	nan	nan
14	403	0.0	8	0.052	nan	nan
15	409	0.0	8	0.054	nan	nan
16	394	0.0	8	0.034	nan	nan
17	419	0.0	8	0.05	nan	nan
18	410	0.0	8	0.046	nan	nan
19	403	0.0	8	0.046	nan	nan
20	401	0.0	8	0.042	nan	nan
21	393	0.0	8	0.042	nan	nan
22	386	0.0	8	0.034	nan	nan
23	413	0.0	8	0.036	nan	nan
24	419	0.0	8	0.038	nan	nan
25	391	0.0	8	0.036	nan	nan
26	381	0.0	8	0.034	nan	nan
27	397	0.0	8	0.044	nan	nan
28	386	0.0	8	0.022	nan	nan
29	405	0.0	8	0.038	nan	nan
30	402	0.0	8	0.04	nan	nan
31	395	0.0	8	0.036	nan	nan
32	421	0.0	8	0.04	nan	nan
33	366	0.0	8	0.028	nan	nan
34	392	0.0	8	0.032	nan	nan
35	414	0.0	8	0.032	nan	nan
36	398	0.0	8	0.036	nan	nan
37	407	0.0	8	0.042	nan	nan
38	415	0.0	8	0.04	nan	nan
39	401	0.0	8	0.03	nan	nan
40	427	0.0	8	0.024	nan	nan
41	421	0.0	8	0.038	nan	nan
42	412	0.0	8	0.032	nan	nan
43	405	0.0	8	0.032	nan	nan
44	396	0.0	8	0.026	nan	nan
45	409	0.0	8	0.032	nan	nan
46	416	0.0	8	0.034	nan	nan
47	401	0.0	8	0.038	nan	nan
48	422	0.0	8	0.034	nan	nan
49	405	0.0	8	0.03	nan	nan
50	404	0.0	8	0.04	1.0	WTA(dilator(complement(minimum(IN0, IN25))), complement(IN16))
