gen	nevals	best_train_fitness	best_ind_nodes	behavioural_diversity	accuracy_test	best_phenotype
0	500	0.09514971730243665	8	0.836	nan	nan
1	408	0.0583376617299377	6	0.72	nan	nan
2	408	0.022249707974499242	74	0.55	nan	nan
3	403	0.022249707974499242	74	0.422	nan	nan
4	424	0.0	9	0.282	nan	nan
5	400	0.0	9	0.204	nan	nan
6	395	0.0	9	0.074	nan	nan
7	399	0.0	9	0.056	nan	nan
8	377	0.0	9	0.042	nan	nan
9	395	0.0	9	0.04	nan	nan
10	411	0.0	9	0.03	nan	nan
11	410	0.0	9	0.044	nan	nan
12	394	0.0	9	0.032	nan	nan
13	390	0.0	9	0.038	nan	nan
14	415	0.0	9	0.044	nan	nan
15	398	0.0	9	0.034	nan	nan
16	406	0.0	9	0.032	nan	nan
17	418	0.0	9	0.032	nan	nan
18	404	0.0	9	0.036	nan	nan
19	382	0.0	9	0.034	nan	nan
20	422	0.0	9	0.026	nan	nan
21	404	0.0	9	0.026	nan	nan
22	408	0.0	9	0.026	nan	nan
23	414	0.0	9	0.028	nan	nan
24	407	0.0	9	0.02	nan	nan
25	381	0.0	9	0.034	nan	nan
26	398	0.0	9	0.028	nan	nan
27	427	0.0	9	0.026	nan	nan
28	404	0.0	9	0.02	nan	nan
29	422	0.0	9	0.034	nan	nan
30	408	0.0	9	0.032	nan	nan
31	399	0.0	9	0.034	nan	nan
32	412	0.0	9	0.024	nan	nan
33	407	0.0	9	0.034	nan	nan
34	411	0.0	9	0.022	nan	nan
35	417	0.0	9	0.032	nan	nan
36	389	0.0	9	0.022	nan	nan
37	426	0.0	9	0.026	nan	nan
38	410	0.0	9	0.04	nan	nan
39	409	0.0	9	0.028	nan	nan
40	400	0.0	9	0.026	nan	nan
41	385	0.0	9	0.022	nan	nan
42	385	0.0	9	0.032	nan	nan
43	381	0.0	9	0.024	nan	nan
44	408	0.0	9	0.022	nan	nan
45	414	0.0	9	0.018	nan	nan
46	374	0.0	9	0.024	nan	nan
47	389	0.0	9	0.018	nan	nan
48	401	0.0	9	0.016	nan	nan
49	414	0.0	9	0.022	nan	nan
50	415	0.0	9	0.036	1.0	WTA(concentrator(dilator(maximum(complement(IN16), IN5))), complement(IN4))
