gen	nevals	best_train_fitness	best_ind_nodes	behavioural_diversity	accuracy_test	best_phenotype
0	500	0.10266108508050067	31	0.852	nan	nan
1	411	0.040184191224098734	23	0.77	nan	nan
2	405	0.0	23	0.586	nan	nan
3	397	0.0	23	0.38	nan	nan
4	401	0.0	23	0.242	nan	nan
5	415	0.0	23	0.142	nan	nan
6	411	0.0	23	0.044	nan	nan
7	413	0.0	23	0.028	nan	nan
8	406	0.0	23	0.034	nan	nan
9	408	0.0	23	0.028	nan	nan
10	424	0.0	23	0.03	nan	nan
11	395	0.0	23	0.022	nan	nan
12	409	0.0	23	0.024	nan	nan
13	381	0.0	23	0.012	nan	nan
14	410	0.0	23	0.024	nan	nan
15	393	0.0	23	0.022	nan	nan
16	397	0.0	23	0.038	nan	nan
17	407	0.0	23	0.024	nan	nan
18	411	0.0	23	0.02	nan	nan
19	420	0.0	23	0.032	nan	nan
20	417	0.0	23	0.026	nan	nan
21	403	0.0	23	0.022	nan	nan
22	416	0.0	23	0.026	nan	nan
23	369	0.0	23	0.02	nan	nan
24	401	0.0	23	0.03	nan	nan
25	403	0.0	23	0.022	nan	nan
26	397	0.0	23	0.022	nan	nan
27	416	0.0	23	0.018	nan	nan
28	405	0.0	23	0.018	nan	nan
29	391	0.0	23	0.018	nan	nan
30	396	0.0	23	0.022	nan	nan
31	403	0.0	23	0.022	nan	nan
32	407	0.0	23	0.024	nan	nan
33	417	0.0	23	0.01	nan	nan
34	405	0.0	23	0.026	nan	nan
35	387	0.0	23	0.022	nan	nan
36	417	0.0	23	0.018	nan	nan
37	397	0.0	23	0.028	nan	nan
38	407	0.0	23	0.034	nan	nan
39	400	0.0	23	0.02	nan	nan
40	417	0.0	23	0.024	nan	nan
41	424	0.0	23	0.024	nan	nan
42	401	0.0	23	0.028	nan	nan
43	388	0.0	23	0.008	nan	nan
44	417	0.0	23	0.022	nan	nan
45	408	0.0	23	0.02	nan	nan
46	417	0.0	23	0.022	nan	nan
47	402	0.0	23	0.02	nan	nan
48	419	0.0	23	0.028	nan	nan
49	423	0.0	23	0.022	nan	nan
50	390	0.0	23	0.016	1.0	WTA(concentrator(complement(IN25)), complement(complement(maximum(maximum(maximum(IN23, IN5), complement(IN25)), OWA(WA(IN24, IN35, '0.9'), minimum(IN7, IN16), extend('0.3'))))))
