gen	nevals	best_train_fitness	best_ind_nodes	behavioural_diversity	accuracy_test	best_phenotype
0	500	0.45079169201121155	63	0.854	nan	nan
1	399	0.4472323071389556	5	0.802	nan	nan
2	409	0.43229329057331617	22	0.762	nan	nan
3	432	0.42199104950479555	22	0.762	nan	nan
4	395	0.3667455667820455	14	0.566	nan	nan
5	418	0.3525894614439195	44	0.406	nan	nan
6	398	0.3523795193733258	44	0.274	nan	nan
7	403	0.3491356533470032	44	0.174	nan	nan
8	397	0.3467779415055913	42	0.12	nan	nan
9	403	0.3437833413311359	18	0.118	nan	nan
10	412	0.34333959203646547	18	0.144	nan	nan
11	400	0.3413597111399935	63	0.122	nan	nan
12	411	0.34021568447504025	44	0.128	nan	nan
13	395	0.33977250416486404	81	0.09	nan	nan
14	399	0.3375292813022084	59	0.09	nan	nan
15	408	0.3375292813022084	59	0.108	nan	nan
16	413	0.3375039147180658	96	0.096	nan	nan
17	424	0.33541433175007634	94	0.064	nan	nan
18	394	0.33511591430265913	95	0.086	nan	nan
19	391	0.3349162792952451	52	0.082	nan	nan
20	391	0.3338039905851187	60	0.042	nan	nan
21	416	0.33215567469719687	60	0.064	nan	nan
22	408	0.33203718262463394	61	0.052	nan	nan
23	381	0.33200053462007917	78	0.054	nan	nan
24	430	0.33168916046995445	62	0.072	nan	nan
25	387	0.3314409371324235	63	0.038	nan	nan
26	402	0.33070706483652224	63	0.044	nan	nan
27	407	0.33070706483652224	63	0.056	nan	nan
28	410	0.33057517697209715	83	0.05	nan	nan
29	400	0.33006661332379356	62	0.046	nan	nan
30	413	0.32948764903978556	69	0.042	nan	nan
31	406	0.32948764903978556	69	0.038	nan	nan
32	395	0.32948764903978556	69	0.034	nan	nan
33	396	0.3286212791857675	73	0.044	nan	nan
34	388	0.3286212791857675	73	0.052	nan	nan
35	399	0.32822204374317737	74	0.058	nan	nan
36	419	0.32822204374317737	74	0.046	nan	nan
37	412	0.32792626155259824	67	0.06	nan	nan
38	416	0.3276942623937482	54	0.04	nan	nan
39	416	0.3276133488580231	58	0.058	nan	nan
40	401	0.3276133488580231	58	0.05	nan	nan
41	405	0.32757366883980343	68	0.052	nan	nan
42	418	0.3271241593108183	80	0.046	nan	nan
43	411	0.3271241593108183	80	0.048	nan	nan
44	391	0.32711613603966827	75	0.054	nan	nan
45	399	0.3270988691615157	78	0.046	nan	nan
46	415	0.3270375107988743	73	0.044	nan	nan
47	381	0.32691340128233426	88	0.03	nan	nan
48	409	0.32691340128233426	88	0.022	nan	nan
49	404	0.32691340128233426	88	0.024	nan	nan
50	393	0.3269118421809457	90	0.024	0.8604651162790697	WTA(WA(dilator(IN17), maximum(concentrator(concentrator(complement(maximum(IN17, IN18)))), WA(dilator(IN17), maximum(complement(IN17), OWA(IN18, WA(concentrator(complement(maximum(IN17, IN18))), IN20, extend(extend(extend(extend('0.6'))))), extend('0.5'))), '0.8')), extend(extend(extend(extend(extend('0.6')))))), complement(WA(dilator(IN17), maximum(concentrator(concentrator(complement(maximum(IN17, IN18)))), WA(dilator(IN17), maximum(concentrator(concentrator(complement(IN17))), OWA(IN18, WA(concentrator(complement(maximum(IN17, IN18))), IN20, extend('0.6')), extend(extend(extend(extend(extend(extend('0.6')))))))), '0.8')), extend(extend(extend(extend(extend(extend(extend(extend(extend(extend(extend('0.6'))))))))))))))
