gen	nevals	best_train_fitness	best_ind_nodes	behavioural_diversity	accuracy_test	best_phenotype
0	500	0.463930378276936	9	0.848	nan	nan
1	403	0.44413064632802807	7	0.764	nan	nan
2	413	0.42524516908051185	19	0.78	nan	nan
3	399	0.3687865663710163	12	0.664	nan	nan
4	404	0.35085453894167035	16	0.426	nan	nan
5	397	0.35085453894167035	16	0.244	nan	nan
6	400	0.34599737257106744	19	0.132	nan	nan
7	404	0.336479576732653	20	0.104	nan	nan
8	356	0.336479576732653	20	0.106	nan	nan
9	414	0.33611387239515605	20	0.164	nan	nan
10	400	0.33568295661722153	25	0.114	nan	nan
11	418	0.3348957296773637	18	0.128	nan	nan
12	403	0.33450497845589167	31	0.134	nan	nan
13	398	0.3332142221704866	31	0.106	nan	nan
14	417	0.3281241568837735	28	0.122	nan	nan
15	427	0.3281241568837735	28	0.098	nan	nan
16	415	0.32770770584622594	28	0.132	nan	nan
17	398	0.3252074649058231	28	0.116	nan	nan
18	393	0.3252074649058231	28	0.134	nan	nan
19	422	0.3252074649058231	28	0.16	nan	nan
20	389	0.3245092555958778	39	0.128	nan	nan
21	413	0.3242236648455486	34	0.134	nan	nan
22	397	0.32215216795293256	34	0.19	nan	nan
23	404	0.32215216795293256	34	0.136	nan	nan
24	409	0.32165256647617485	34	0.154	nan	nan
25	403	0.32165256647617485	34	0.14	nan	nan
26	412	0.32165256647617485	34	0.086	nan	nan
27	420	0.32055909870431226	52	0.072	nan	nan
28	407	0.32055241762260234	52	0.068	nan	nan
29	411	0.31948176230618225	58	0.076	nan	nan
30	415	0.31948176230618225	58	0.078	nan	nan
31	406	0.31937800560217267	73	0.058	nan	nan
32	384	0.31901450442904744	67	0.048	nan	nan
33	388	0.31876623795433146	67	0.07	nan	nan
34	401	0.31853149634790373	49	0.058	nan	nan
35	383	0.31845775481107685	92	0.056	nan	nan
36	399	0.3180827624148616	117	0.046	nan	nan
37	414	0.3180827624148616	117	0.068	nan	nan
38	414	0.318022059529793	92	0.048	nan	nan
39	408	0.31798202184905067	56	0.044	nan	nan
40	403	0.3176776971873631	117	0.034	nan	nan
41	397	0.3176460807708995	122	0.052	nan	nan
42	418	0.3175989546563951	90	0.052	nan	nan
43	410	0.31758256527527956	90	0.046	nan	nan
44	416	0.3174929639448756	122	0.058	nan	nan
45	407	0.31708279772849846	95	0.05	nan	nan
46	390	0.31708279772849846	95	0.036	nan	nan
47	405	0.31708279772849846	95	0.046	nan	nan
48	400	0.31697587305941355	98	0.036	nan	nan
49	406	0.31697587305941355	98	0.06	nan	nan
50	397	0.31687897322110165	93	0.042	0.8895348837209303	WTA(OWA(IN17, maximum(IN17, OWA(IN18, complement(OWA(IN13, maximum(IN25, IN10), '0.8')), '0.2')), '0.5'), WA(OWA(complement(OWA(complement(OWA(IN9, maximum(OWA(IN18, complement(OWA(IN18, maximum(IN18, IN10), '0.8')), '0.5'), OWA(IN18, IN17, '0.2')), '0.2')), maximum(IN17, OWA(IN18, OWA(IN13, maximum(IN25, IN10), '0.8'), '0.8')), '0.5')), maximum(IN25, WA(OWA(IN25, IN10, '0.8'), complement(OWA(IN17, maximum(IN17, OWA(IN18, complement(OWA(IN13, maximum(IN13, IN10), '0.8')), '0.2')), '0.5')), '0.2')), '0.8'), complement(OWA(IN17, maximum(IN17, OWA(IN18, complement(OWA(IN13, maximum(IN25, IN10), '0.8')), '0.2')), '0.5')), '0.3'))
