gen	nevals	best_train_fitness	best_ind_nodes	behavioural_diversity	accuracy_test	best_phenotype
0	500	0.45086594339144664	5	0.81	nan	nan
1	394	0.4404416454570057	12	0.822	nan	nan
2	427	0.4099295093912066	14	0.742	nan	nan
3	397	0.36608133246402536	13	0.61	nan	nan
4	395	0.36377629622043883	17	0.472	nan	nan
5	406	0.3581840736961465	19	0.356	nan	nan
6	398	0.34832241830653876	16	0.224	nan	nan
7	413	0.34832241830653876	16	0.194	nan	nan
8	428	0.34832241830653876	16	0.178	nan	nan
9	379	0.3448418184998002	62	0.186	nan	nan
10	407	0.342805653557969	20	0.184	nan	nan
11	395	0.33887355627507676	17	0.158	nan	nan
12	413	0.3366355364330018	19	0.176	nan	nan
13	410	0.3366355364330018	19	0.182	nan	nan
14	394	0.3365598924423231	32	0.168	nan	nan
15	403	0.3365598924423231	32	0.114	nan	nan
16	421	0.3342783483871709	36	0.1	nan	nan
17	404	0.3342783483871709	36	0.096	nan	nan
18	404	0.3340536793152795	36	0.082	nan	nan
19	400	0.3337763092532627	37	0.086	nan	nan
20	408	0.33218490541932133	34	0.106	nan	nan
21	412	0.3317462691109247	52	0.11	nan	nan
22	412	0.3317203340336565	47	0.09	nan	nan
23	399	0.33104494782589045	44	0.102	nan	nan
24	420	0.33091608028677283	44	0.086	nan	nan
25	392	0.3304323916447229	52	0.088	nan	nan
26	394	0.32977894471536673	53	0.09	nan	nan
27	442	0.32935793701149557	52	0.084	nan	nan
28	401	0.32935793701149557	52	0.092	nan	nan
29	409	0.3291929920649356	51	0.102	nan	nan
30	415	0.32827815900520557	64	0.09	nan	nan
31	390	0.3281595935560802	61	0.092	nan	nan
32	398	0.32803696527436654	65	0.07	nan	nan
33	399	0.3278713557763356	64	0.09	nan	nan
34	399	0.3278081040996985	62	0.094	nan	nan
35	424	0.3278081040996985	62	0.076	nan	nan
36	394	0.32775077231016003	66	0.064	nan	nan
37	402	0.32739904615627835	61	0.074	nan	nan
38	405	0.3272294079333832	61	0.084	nan	nan
39	386	0.32690788614460653	69	0.074	nan	nan
40	408	0.32677608943669384	62	0.092	nan	nan
41	400	0.3249682302758584	91	0.102	nan	nan
42	432	0.3249682302758584	91	0.108	nan	nan
43	408	0.32448178131527533	92	0.112	nan	nan
44	402	0.3244373603901158	94	0.09	nan	nan
45	399	0.32426424995716874	108	0.1	nan	nan
46	393	0.32426424995716874	108	0.106	nan	nan
47	405	0.32415376030190785	96	0.09	nan	nan
48	409	0.32372976629617506	101	0.112	nan	nan
49	391	0.32364574333556567	100	0.092	nan	nan
50	391	0.32347322930061134	104	0.096	0.8837209302325582	WTA(WA(IN17, WA(WA(IN17, WA(IN17, maximum(WA(IN8, IN27, extend(extend('0.8'))), IN7), extend('0.3')), extend(extend('0.4'))), maximum(maximum(IN18, IN17), WA(IN17, IN19, extend(extend('0.8')))), extend(extend('0.5'))), '0.3'), minimum(dilator(maximum(WA(minimum(WA(complement(maximum(IN18, maximum(IN18, WA(IN17, IN19, extend('0.7'))))), IN26, extend('0.5')), complement(IN17)), WA(complement(maximum(IN18, maximum(IN18, IN17))), IN26, extend('0.7')), '0.7'), IN17)), complement(WA(IN17, WA(WA(IN17, WA(IN17, maximum(IN27, WA(IN8, WA(IN17, IN19, extend('0.8')), extend(extend(extend(extend('0.8')))))), extend('0.5')), '0.3'), maximum(IN18, WA(IN17, IN19, extend('0.7'))), extend(extend('0.5'))), '0.3'))))
