gen	nevals	best_train_fitness	best_ind_nodes	behavioural_diversity	accuracy_test	best_phenotype
0	500	0.4071521691729725	8	0.99	nan	nan
1	410	0.3400225839870076	6	0.788	nan	nan
2	412	0.3317221861874343	14	0.658	nan	nan
3	395	0.3273088355114626	14	0.556	nan	nan
4	417	0.2974577824108258	16	0.496	nan	nan
5	407	0.2974577824108258	16	0.438	nan	nan
6	390	0.2889831999783026	17	0.366	nan	nan
7	400	0.288978467637457	17	0.234	nan	nan
8	388	0.2802475910887125	20	0.186	nan	nan
9	425	0.2802475910887125	20	0.26	nan	nan
10	394	0.2759582284163642	21	0.244	nan	nan
11	402	0.27398961599469446	19	0.234	nan	nan
12	392	0.26514664859448983	18	0.216	nan	nan
13	404	0.2641406390872684	19	0.226	nan	nan
14	399	0.2627193047147951	19	0.2	nan	nan
15	406	0.26050521392915904	28	0.234	nan	nan
16	394	0.26050521392915904	28	0.184	nan	nan
17	420	0.25811678055130965	19	0.232	nan	nan
18	421	0.25596246810744594	32	0.194	nan	nan
19	392	0.25582995743922216	31	0.232	nan	nan
20	393	0.2546561306339906	33	0.194	nan	nan
21	411	0.2529330265174877	20	0.14	nan	nan
22	404	0.2528829924033332	20	0.152	nan	nan
23	398	0.24470683102699428	34	0.158	nan	nan
24	402	0.24470683102699428	34	0.164	nan	nan
25	426	0.24470683102699428	34	0.182	nan	nan
26	400	0.24241048142745705	42	0.168	nan	nan
27	417	0.24241048142745705	42	0.138	nan	nan
28	413	0.24241048142745703	40	0.156	nan	nan
29	411	0.24079758598657305	44	0.152	nan	nan
30	408	0.23637619555023615	54	0.158	nan	nan
31	388	0.23637619555023615	54	0.112	nan	nan
32	405	0.23588827985945113	45	0.11	nan	nan
33	401	0.23526866531540153	56	0.108	nan	nan
34	409	0.2344239295922043	41	0.118	nan	nan
35	416	0.2331724644888502	44	0.106	nan	nan
36	399	0.23312332320864948	48	0.106	nan	nan
37	420	0.2328517066588071	53	0.108	nan	nan
38	394	0.23242366751680146	34	0.112	nan	nan
39	414	0.23013526972811588	36	0.1	nan	nan
40	408	0.23013526972811588	36	0.116	nan	nan
41	410	0.2295996674062014	35	0.13	nan	nan
42	426	0.22923025248768525	37	0.156	nan	nan
43	423	0.22886035437180027	39	0.136	nan	nan
44	413	0.22830257828981976	39	0.116	nan	nan
45	409	0.22781471827599967	49	0.086	nan	nan
46	404	0.2277681135369787	43	0.118	nan	nan
47	421	0.2277681135369787	43	0.124	nan	nan
48	413	0.22773883954673904	44	0.08	nan	nan
49	378	0.22773883954673904	44	0.092	nan	nan
50	408	0.2275410663385864	43	0.11	0.9333333333333333	WTA3(complement(maximum(dilator(dilator(dilator(dilator(dilator(dilator(dilator(dilator(dilator(IN0))))))))), maximum(dilator(dilator(dilator(IN33))), IN36))), concentrator(dilator(IN27)), concentrator(WA(concentrator(dilator(WA(dilator(WA(dilator(dilator(concentrator(dilator(IN33)))), dilator(dilator(IN33)), '0.6')), dilator(IN30), '0.6'))), IN18, '0.9')))
