gen	nevals	best_train_fitness	best_ind_nodes	behavioural_diversity	accuracy_test	best_phenotype
0	500	0.45170780034540675	16	0.94	nan	nan
1	402	0.45170780034540675	16	0.808	nan	nan
2	415	0.4412725843041247	10	0.8	nan	nan
3	422	0.4224178809907753	24	0.746	nan	nan
4	411	0.4193742504394303	14	0.68	nan	nan
5	413	0.4169629560128454	22	0.676	nan	nan
6	398	0.4128824614919206	9	0.632	nan	nan
7	408	0.4100259733940947	14	0.532	nan	nan
8	421	0.40849489186103677	47	0.562	nan	nan
9	423	0.4078707846404744	14	0.622	nan	nan
10	418	0.4046213868712026	26	0.686	nan	nan
11	413	0.4039154452432026	31	0.62	nan	nan
12	408	0.4039154452432026	31	0.614	nan	nan
13	425	0.4008296001494877	43	0.62	nan	nan
14	396	0.4008296001494877	43	0.55	nan	nan
15	416	0.4008296001494877	43	0.514	nan	nan
16	400	0.4008296001494877	43	0.51	nan	nan
17	402	0.4006394820839983	46	0.352	nan	nan
18	409	0.4006394820839983	46	0.186	nan	nan
19	382	0.40037882853582374	45	0.162	nan	nan
20	413	0.40037882853582374	45	0.152	nan	nan
21	425	0.3998109722136471	47	0.212	nan	nan
22	414	0.3998109722136471	47	0.206	nan	nan
23	397	0.3998109722136471	47	0.222	nan	nan
24	395	0.39960114640011624	47	0.264	nan	nan
25	408	0.39941044359508593	44	0.308	nan	nan
26	413	0.3987897424067539	54	0.318	nan	nan
27	413	0.3983689044749553	52	0.312	nan	nan
28	384	0.3982587958994091	58	0.294	nan	nan
29	417	0.3982587958994091	58	0.402	nan	nan
30	370	0.3980704234115208	59	0.448	nan	nan
31	401	0.39799006275106674	50	0.378	nan	nan
32	412	0.39799006275106674	50	0.32	nan	nan
33	420	0.3977767417921104	58	0.314	nan	nan
34	406	0.3968512426248125	66	0.328	nan	nan
35	423	0.3968512426248125	66	0.398	nan	nan
36	395	0.39655665810647733	71	0.452	nan	nan
37	402	0.3963288986693231	65	0.442	nan	nan
38	392	0.39612304340428717	70	0.478	nan	nan
39	412	0.3956991689492591	75	0.482	nan	nan
40	395	0.3956417359323806	75	0.448	nan	nan
41	375	0.39559973287920436	75	0.436	nan	nan
42	393	0.3949114060085419	74	0.44	nan	nan
43	401	0.3949114060085419	74	0.366	nan	nan
44	387	0.39473993631209936	72	0.344	nan	nan
45	395	0.39464627346720904	78	0.394	nan	nan
46	412	0.3945404792959617	73	0.364	nan	nan
47	393	0.394505784744114	73	0.344	nan	nan
48	392	0.3944794980862513	73	0.366	nan	nan
49	415	0.39447748430956653	87	0.354	nan	nan
50	419	0.39440720712374994	73	0.344	0.7395833333333334	WTA(complement(OWA(concentrator(dilator(maximum(OWA(IN5, IN22, '0.6'), OWA(IN6, IN5, '0.6')))), dilator(maximum(WA(IN5, WA(IN17, maximum(WA(IN5, IN5, '0.5'), IN5), extend('0.5')), extend('0.6')), dilator(IN14))), extend('0.3'))), OWA(concentrator(dilator(maximum(OWA(IN5, IN22, '0.6'), OWA(IN6, IN5, '0.6')))), dilator(maximum(maximum(WA(maximum(WA(IN17, maximum(WA(IN5, IN5, extend(extend('0.3'))), IN14), extend('0.4')), dilator(IN5)), IN5, extend('0.3')), dilator(IN14)), dilator(IN14))), '0.2'))
