gen	nevals	best_train_fitness	best_ind_nodes	behavioural_diversity	accuracy_test	best_phenotype
0	500	0.42160580913562734	104	0.774	nan	nan
1	397	0.3899803996074017	104	0.712	nan	nan
2	383	0.3679626589414227	5	0.64	nan	nan
3	387	0.36468192947862843	23	0.522	nan	nan
4	392	0.3549770714140147	19	0.42	nan	nan
5	392	0.34956727801960935	68	0.296	nan	nan
6	395	0.3414980586827679	32	0.202	nan	nan
7	389	0.340346229017486	32	0.19	nan	nan
8	387	0.3399811283887535	40	0.146	nan	nan
9	386	0.3388241419716339	38	0.12	nan	nan
10	401	0.33773361430856413	47	0.082	nan	nan
11	374	0.33525081638842835	46	0.066	nan	nan
12	398	0.33464217628020626	62	0.078	nan	nan
13	385	0.3341308076134785	84	0.07	nan	nan
14	389	0.3331162512856146	53	0.076	nan	nan
15	411	0.3326843139589403	58	0.07	nan	nan
16	375	0.33196615464535645	52	0.078	nan	nan
17	403	0.33179221191061264	38	0.08	nan	nan
18	413	0.3310946041306252	52	0.092	nan	nan
19	397	0.32928349400784074	49	0.086	nan	nan
20	390	0.3289149249872079	89	0.074	nan	nan
21	378	0.32757387837242724	99	0.08	nan	nan
22	402	0.32756216199732374	98	0.084	nan	nan
23	394	0.3275535114173815	98	0.098	nan	nan
24	368	0.32741060340479017	104	0.076	nan	nan
25	386	0.32691488397075474	99	0.074	nan	nan
26	401	0.3265839544182575	99	0.06	nan	nan
27	412	0.3265517262573003	98	0.08	nan	nan
28	398	0.32649724132475677	88	0.042	nan	nan
29	393	0.32387782247765556	60	0.046	nan	nan
30	395	0.32387782247765556	60	0.058	nan	nan
31	386	0.32387782247765556	60	0.046	nan	nan
32	380	0.3234759898437397	61	0.04	nan	nan
33	389	0.3234759898437397	61	0.026	nan	nan
34	387	0.3234759898437397	61	0.042	nan	nan
35	387	0.3234759898437397	61	0.028	nan	nan
36	398	0.3230736574187172	65	0.032	nan	nan
37	385	0.322881250953393	63	0.032	nan	nan
38	390	0.3227444326937115	70	0.024	nan	nan
39	401	0.3227444326937115	70	0.036	nan	nan
40	391	0.3227444326937115	70	0.042	nan	nan
41	381	0.32240777779737845	65	0.036	nan	nan
42	366	0.32240777779737845	65	0.032	nan	nan
43	377	0.32240777779737845	65	0.048	nan	nan
44	390	0.3219713829703622	72	0.026	nan	nan
45	382	0.32169552129325707	84	0.036	nan	nan
46	383	0.3215669196405715	74	0.032	nan	nan
47	383	0.32090303905560336	89	0.03	nan	nan
48	379	0.32060961255150705	109	0.046	nan	nan
49	364	0.32006336669425844	100	0.034	nan	nan
50	416	0.32006336669425844	100	0.032	0.8265895953757225	WTA(OWA(concentrator(IN21), OWA(maximum(OWA(concentrator(IN21), OWA(IN29, IN34, '0.9'), '0.4'), maximum(dilator(maximum(dilator(concentrator(IN9)), WA(complement(IN26), IN12, extend(extend('0.4'))))), WA(complement(maximum(dilator(maximum(dilator(concentrator(IN9)), WA(complement(IN26), IN12, extend(extend('0.4'))))), WA(complement(IN41), IN12, '0.4'))), IN12, '0.4'))), dilator(concentrator(IN9)), '0.9'), extend(extend(extend(extend('0.4'))))), complement(OWA(concentrator(IN21), OWA(maximum(OWA(concentrator(IN21), OWA(IN29, IN34, '0.9'), '0.4'), maximum(dilator(concentrator(dilator(maximum(dilator(concentrator(IN9)), WA(complement(IN26), IN12, extend(extend('0.4'))))))), WA(complement(IN26), IN12, extend(extend('0.4'))))), dilator(concentrator(IN9)), '0.9'), extend('0.4'))))
