gen	nevals	best_train_fitness	best_ind_nodes	behavioural_diversity	accuracy_test	best_phenotype
0	500	0.04975185951049946	6	0.796	nan	nan
1	426	0.0	5	0.56	nan	nan
2	407	0.0	5	0.366	nan	nan
3	409	0.0	5	0.22	nan	nan
4	398	0.0	5	0.12	nan	nan
5	373	0.0	5	0.074	nan	nan
6	414	0.0	5	0.052	nan	nan
7	399	0.0	5	0.056	nan	nan
8	421	0.0	5	0.042	nan	nan
9	403	0.0	5	0.038	nan	nan
10	400	0.0	5	0.038	nan	nan
11	388	0.0	5	0.036	nan	nan
12	390	0.0	5	0.03	nan	nan
13	418	0.0	5	0.028	nan	nan
14	392	0.0	5	0.028	nan	nan
15	399	0.0	5	0.022	nan	nan
16	409	0.0	5	0.028	nan	nan
17	423	0.0	5	0.028	nan	nan
18	407	0.0	5	0.02	nan	nan
19	411	0.0	5	0.036	nan	nan
20	418	0.0	5	0.032	nan	nan
21	409	0.0	5	0.01	nan	nan
22	443	0.0	5	0.02	nan	nan
23	409	0.0	5	0.024	nan	nan
24	405	0.0	5	0.01	nan	nan
25	403	0.0	5	0.01	nan	nan
26	418	0.0	5	0.016	nan	nan
27	408	0.0	5	0.008	nan	nan
28	397	0.0	5	0.008	nan	nan
29	409	0.0	5	0.012	nan	nan
30	384	0.0	5	0.002	nan	nan
31	397	0.0	5	0.002	nan	nan
32	414	0.0	5	0.002	nan	nan
33	412	0.0	5	0.006	nan	nan
34	413	0.0	5	0.002	nan	nan
35	404	0.0	5	0.004	nan	nan
36	387	0.0	5	0.002	nan	nan
37	404	0.0	5	0.002	nan	nan
38	399	0.0	5	0.002	nan	nan
39	403	0.0	5	0.002	nan	nan
40	412	0.0	5	0.002	nan	nan
41	417	0.0	5	0.002	nan	nan
42	400	0.0	5	0.002	nan	nan
43	413	0.0	5	0.002	nan	nan
44	404	0.0	5	0.002	nan	nan
45	400	0.0	5	0.006	nan	nan
46	423	0.0	5	0.002	nan	nan
47	398	0.0	5	0.002	nan	nan
48	388	0.0	5	0.002	nan	nan
49	406	0.0	5	0.002	nan	nan
50	400	0.0	5	0.002	1.0	WTA(complement(IN4), complement(IN16))
