gen	nevals	best_train_fitness	best_ind_nodes	behavioural_diversity	accuracy_test	best_phenotype
0	500	0.38804414596620507	14	0.984	nan	nan
1	411	0.38804414596620507	14	0.702	nan	nan
2	397	0.36306587258700856	15	0.572	nan	nan
3	412	0.3500336949463677	27	0.478	nan	nan
4	418	0.34009123820657533	15	0.424	nan	nan
5	386	0.3229336703784704	10	0.396	nan	nan
6	409	0.31990513979733876	10	0.36	nan	nan
7	419	0.31990513979733876	10	0.31	nan	nan
8	435	0.306602252884225	22	0.294	nan	nan
9	406	0.30258777278918014	24	0.244	nan	nan
10	386	0.3020688797913811	21	0.276	nan	nan
11	430	0.3020688797913811	21	0.21	nan	nan
12	402	0.30128677640982177	22	0.118	nan	nan
13	421	0.30128677640982177	22	0.098	nan	nan
14	418	0.30111100841637434	29	0.072	nan	nan
15	420	0.2956709783571784	25	0.112	nan	nan
16	390	0.2889840363040995	23	0.09	nan	nan
17	398	0.2889840363040995	23	0.104	nan	nan
18	436	0.28783419665698484	30	0.148	nan	nan
19	382	0.2869694678410744	30	0.136	nan	nan
20	407	0.2869694678410744	30	0.102	nan	nan
21	418	0.27666837280118967	30	0.074	nan	nan
22	405	0.27644107192412637	36	0.124	nan	nan
23	395	0.27579893538086964	32	0.098	nan	nan
24	403	0.27578065136360125	37	0.104	nan	nan
25	384	0.269531634977679	31	0.066	nan	nan
26	417	0.269531634977679	31	0.106	nan	nan
27	406	0.2675809305820818	31	0.12	nan	nan
28	395	0.2609357332682279	41	0.082	nan	nan
29	420	0.25558485662202934	58	0.128	nan	nan
30	401	0.2546995394831286	64	0.148	nan	nan
31	400	0.25176363507263605	64	0.152	nan	nan
32	396	0.25082666763984907	58	0.106	nan	nan
33	406	0.25014910868295753	55	0.114	nan	nan
34	387	0.24935099570241118	75	0.148	nan	nan
35	391	0.24925543171865674	81	0.104	nan	nan
36	421	0.24616433354624637	62	0.102	nan	nan
37	396	0.24616433354624637	62	0.088	nan	nan
38	431	0.24594481191379772	58	0.1	nan	nan
39	413	0.24464282258668651	66	0.112	nan	nan
40	403	0.24066765579177463	63	0.12	nan	nan
41	414	0.24035491962162012	82	0.07	nan	nan
42	386	0.2400811159466056	64	0.082	nan	nan
43	406	0.23894277491670235	66	0.066	nan	nan
44	420	0.2365179206058609	71	0.062	nan	nan
45	398	0.23588497884484694	61	0.062	nan	nan
46	409	0.23493998343467482	71	0.042	nan	nan
47	415	0.23465490679893464	70	0.056	nan	nan
48	407	0.2340262467916413	91	0.046	nan	nan
49	386	0.2340077882561302	91	0.054	nan	nan
50	404	0.2340077882561302	91	0.052	0.9555555555555556	WTA3(minimum(complement(WA(IN36, IN36, '0.7')), minimum(complement(WA(IN11, IN36, '0.7')), WA(minimum(concentrator(minimum(complement(WA(IN11, IN36, '0.7')), WA(minimum(concentrator(complement(WA(IN36, IN18, '0.7'))), IN19), concentrator(concentrator(complement(WA(IN18, IN36, '0.7')))), extend('0.1')))), IN19), concentrator(concentrator(complement(WA(WA(WA(IN18, IN0, '0.7'), IN0, '0.7'), IN36, '0.7')))), extend('0.1')))), minimum(complement(minimum(complement(WA(IN11, IN36, '0.7')), WA(minimum(concentrator(complement(WA(IN36, complement(IN28), '0.7'))), IN19), concentrator(concentrator(complement(WA(WA(WA(IN18, IN11, '0.7'), IN36, '0.7'), IN0, '0.7')))), extend('0.1')))), IN27), IN18)
