gen	nevals	best_train_fitness	best_ind_nodes	behavioural_diversity	accuracy_test	best_phenotype
0	500	0.30434530653253844	9	0.97	nan	nan
1	394	0.2722901544386959	9	0.804	nan	nan
2	406	0.24778617087252688	10	0.748	nan	nan
3	419	0.24049682359353391	10	0.724	nan	nan
4	400	0.23210752261798578	7	0.666	nan	nan
5	408	0.22085768295891947	7	0.602	nan	nan
6	422	0.21908877654637873	11	0.488	nan	nan
7	399	0.21908877654637873	11	0.394	nan	nan
8	422	0.21154330126745138	10	0.396	nan	nan
9	398	0.21154330126745138	10	0.322	nan	nan
10	426	0.20922786018079026	12	0.332	nan	nan
11	399	0.2091799905565212	10	0.276	nan	nan
12	401	0.2091799905565212	10	0.25	nan	nan
13	406	0.2091799905565212	10	0.234	nan	nan
14	408	0.2085630044689914	13	0.236	nan	nan
15	405	0.20849734629358577	9	0.2	nan	nan
16	399	0.20849734629358577	9	0.18	nan	nan
17	432	0.20849734629358577	9	0.15	nan	nan
18	398	0.20848002539780566	12	0.162	nan	nan
19	401	0.20848002539780566	12	0.128	nan	nan
20	419	0.20848002539780566	12	0.112	nan	nan
21	424	0.20846278468880133	16	0.076	nan	nan
22	386	0.2084548406982709	12	0.07	nan	nan
23	402	0.2084548406982709	12	0.066	nan	nan
24	402	0.20844435444200893	21	0.07	nan	nan
25	392	0.20844435444200893	21	0.064	nan	nan
26	402	0.20844435444200893	21	0.072	nan	nan
27	427	0.20844435444200893	21	0.058	nan	nan
28	412	0.2084367624851632	30	0.058	nan	nan
29	398	0.20843582848724207	31	0.078	nan	nan
30	390	0.20843555503266173	27	0.062	nan	nan
31	430	0.20843365605253697	29	0.054	nan	nan
32	425	0.2084225943894751	31	0.044	nan	nan
33	393	0.20841361198680866	46	0.036	nan	nan
34	419	0.2084123968310794	47	0.04	nan	nan
35	389	0.20839186559155337	27	0.048	nan	nan
36	390	0.20839186559155337	27	0.036	nan	nan
37	386	0.20839186559155337	27	0.05	nan	nan
38	390	0.20839186559155337	27	0.044	nan	nan
39	418	0.20839182186409694	34	0.046	nan	nan
40	388	0.20839182186409694	34	0.052	nan	nan
41	396	0.20839182186409694	34	0.038	nan	nan
42	421	0.20839182186409694	34	0.05	nan	nan
43	426	0.20839182186409694	34	0.03	nan	nan
44	407	0.20839181909762675	47	0.044	nan	nan
45	385	0.20839181909762675	47	0.046	nan	nan
46	403	0.20839181909762675	47	0.044	nan	nan
47	404	0.20839181876327756	58	0.044	nan	nan
48	390	0.20839181713581292	47	0.038	nan	nan
49	392	0.20839181706531276	57	0.034	nan	nan
50	415	0.2083918170560753	58	0.036	1.0	WTA3(maximum(maximum(IN6, concentrator(IN9)), WA(WA(IN9, concentrator(IN9), '0.5'), maximum(IN6, WA(maximum(IN6, WA(IN6, maximum(IN6, WA(maximum(IN6, WA(IN6, WA(maximum(IN6, WA(IN6, WA(IN9, IN6, '0.2'), '0.2')), WA(IN9, IN6, '0.2'), '0.2'), '0.2')), WA(IN9, IN6, '0.2'), '0.5')), '0.2')), WA(IN9, IN6, '0.2'), '0.2')), '0.5')), concentrator(IN10), dilator(IN11))
