gen	nevals	best_train_fitness	best_ind_nodes	behavioural_diversity	accuracy_test	best_phenotype
0	500	0.3242447052890306	15	0.978	nan	nan
1	389	0.23157863846733773	8	0.802	nan	nan
2	412	0.23157863846733773	8	0.702	nan	nan
3	405	0.23157863846733773	8	0.538	nan	nan
4	407	0.23053265091512085	12	0.42	nan	nan
5	396	0.23049752113594443	8	0.224	nan	nan
6	394	0.2208143973933045	12	0.126	nan	nan
7	386	0.2208143973933045	12	0.118	nan	nan
8	418	0.21919808539480504	11	0.13	nan	nan
9	399	0.21857559450554104	13	0.162	nan	nan
10	399	0.21857559450554104	13	0.104	nan	nan
11	405	0.21857559450554104	13	0.112	nan	nan
12	412	0.21855223489409376	14	0.114	nan	nan
13	407	0.21827062542012177	17	0.096	nan	nan
14	404	0.21827062542012177	17	0.07	nan	nan
15	406	0.21808281035887472	19	0.056	nan	nan
16	397	0.21799201014475644	11	0.074	nan	nan
17	412	0.21797084321284993	20	0.074	nan	nan
18	415	0.21796605591068502	23	0.07	nan	nan
19	415	0.21796605591068502	23	0.066	nan	nan
20	415	0.21796577907559825	21	0.06	nan	nan
21	396	0.21796577907559825	21	0.06	nan	nan
22	417	0.21796577907559825	21	0.044	nan	nan
23	400	0.21796577907559825	21	0.032	nan	nan
24	403	0.21796577907559825	21	0.04	nan	nan
25	416	0.21796577907559825	21	0.042	nan	nan
26	399	0.21796577907559825	21	0.03	nan	nan
27	406	0.21796577907559825	21	0.038	nan	nan
28	387	0.21796577907559825	21	0.032	nan	nan
29	415	0.21796577907559825	21	0.05	nan	nan
30	430	0.21796577907559825	21	0.036	nan	nan
31	416	0.21796577907559825	21	0.036	nan	nan
32	398	0.2179657772081744	47	0.03	nan	nan
33	383	0.2179657772081744	47	0.03	nan	nan
34	404	0.2179657772081744	47	0.028	nan	nan
35	403	0.21796577702093922	80	0.028	nan	nan
36	406	0.21796577695389352	53	0.024	nan	nan
37	392	0.21796577695389352	53	0.03	nan	nan
38	398	0.21796577695389352	53	0.036	nan	nan
39	412	0.21796577695389352	53	0.028	nan	nan
40	401	0.21796577695389352	53	0.026	nan	nan
41	402	0.21796577695389352	53	0.02	nan	nan
42	409	0.21796577695389352	53	0.024	nan	nan
43	382	0.21796577695389352	53	0.028	nan	nan
44	408	0.21796577695389352	53	0.024	nan	nan
45	406	0.21796577695389352	53	0.026	nan	nan
46	424	0.21796577695389352	53	0.028	nan	nan
47	398	0.21796577695389352	53	0.022	nan	nan
48	416	0.21796577695389352	53	0.026	nan	nan
49	407	0.21796577695389352	53	0.024	nan	nan
50	403	0.21796577695389352	53	0.024	0.9210526315789473	WTA3(maximum(maximum(IN6, OWA(OWA(IN6, maximum(IN6, OWA(IN6, IN9, '0.5')), extend('0.6')), IN9, extend('0.6'))), OWA(OWA(IN6, maximum(IN6, OWA(IN6, WA(OWA(IN9, maximum(IN6, OWA(OWA(IN6, IN9, extend(extend('0.9'))), IN9, '0.5')), extend(extend('0.7'))), IN9, '0.6'), '0.5')), extend('0.6')), IN9, extend('0.7'))), IN10, dilator(IN11))
