gen	nevals	best_train_fitness	best_ind_nodes	behavioural_diversity	accuracy_test	best_phenotype
0	500	0.3154652668553574	8	0.968	nan	nan
1	406	0.26285252635074685	7	0.828	nan	nan
2	420	0.24242632703247433	8	0.786	nan	nan
3	419	0.24242632703247433	8	0.684	nan	nan
4	403	0.2362589300461022	7	0.602	nan	nan
5	399	0.23257379924223234	13	0.528	nan	nan
6	417	0.2253732263767623	11	0.458	nan	nan
7	417	0.21921800226250995	10	0.392	nan	nan
8	402	0.21101369077518536	12	0.354	nan	nan
9	422	0.20889270276043634	9	0.324	nan	nan
10	395	0.20401068082424717	12	0.322	nan	nan
11	399	0.20401068082424717	12	0.338	nan	nan
12	396	0.20401068082424717	12	0.26	nan	nan
13	422	0.20401068082424717	12	0.21	nan	nan
14	399	0.20334012127637585	15	0.194	nan	nan
15	416	0.20334012127637585	15	0.184	nan	nan
16	403	0.20329511769591913	15	0.14	nan	nan
17	395	0.20165649100050978	9	0.12	nan	nan
18	394	0.20165649100050978	9	0.132	nan	nan
19	401	0.20165649100050978	9	0.158	nan	nan
20	397	0.20165649100050978	9	0.122	nan	nan
21	400	0.20093236590558883	18	0.158	nan	nan
22	401	0.20093230645507315	26	0.148	nan	nan
23	407	0.20093230645507315	26	0.16	nan	nan
24	423	0.20093230623592157	28	0.17	nan	nan
25	399	0.20093230623592157	28	0.138	nan	nan
26	402	0.2009323062222227	30	0.114	nan	nan
27	416	0.2009323062222227	30	0.122	nan	nan
28	414	0.2009323062222227	30	0.128	nan	nan
29	406	0.2009323062222227	30	0.098	nan	nan
30	413	0.2009323062222227	30	0.118	nan	nan
31	388	0.2009323062222227	30	0.12	nan	nan
32	399	0.2009323062222227	30	0.126	nan	nan
33	404	0.2009323062222227	30	0.118	nan	nan
34	415	0.2009323062222227	30	0.144	nan	nan
35	410	0.2009323062222227	30	0.128	nan	nan
36	392	0.2009323062215377	29	0.118	nan	nan
37	400	0.2009323062215377	29	0.116	nan	nan
38	417	0.2009323062215377	29	0.132	nan	nan
39	409	0.2009323062215377	29	0.116	nan	nan
40	428	0.2009323062215377	29	0.124	nan	nan
41	402	0.2009323062215377	29	0.106	nan	nan
42	411	0.2009323062215377	29	0.092	nan	nan
43	430	0.2009323062215377	29	0.094	nan	nan
44	399	0.2009323062215377	29	0.08	nan	nan
45	389	0.2009323062215377	29	0.098	nan	nan
46	395	0.2009323062215377	29	0.096	nan	nan
47	419	0.2009323062215377	29	0.092	nan	nan
48	408	0.2009323062215377	29	0.104	nan	nan
49	398	0.2009323062215377	29	0.094	nan	nan
50	407	0.2009323062215377	29	0.088	1.0	WTA3(maximum(IN6, maximum(IN9, IN9)), concentrator(concentrator(dilator(IN10))), maximum(IN11, minimum(dilator(dilator(dilator(dilator(dilator(dilator(dilator(dilator(dilator(dilator(dilator(dilator(dilator(dilator(IN11)))))))))))))), IN8)))
