gen	nevals	best_train_fitness	best_ind_nodes	behavioural_diversity	accuracy_test	best_phenotype
0	500	0.3934678073105506	12	0.978	nan	nan
1	416	0.3692217809094998	12	0.704	nan	nan
2	394	0.3537509210183042	9	0.572	nan	nan
3	391	0.3482879954275195	5	0.542	nan	nan
4	384	0.3181726600169222	9	0.496	nan	nan
5	413	0.31729331500536784	6	0.484	nan	nan
6	402	0.2974518753513911	7	0.412	nan	nan
7	394	0.2929948787117263	6	0.372	nan	nan
8	394	0.2846453534746278	7	0.334	nan	nan
9	392	0.28242121144429966	9	0.262	nan	nan
10	393	0.2768624714862618	11	0.254	nan	nan
11	378	0.27675766268447416	12	0.266	nan	nan
12	406	0.27675766268447416	12	0.204	nan	nan
13	393	0.2635987235158884	10	0.222	nan	nan
14	393	0.2635987235158884	10	0.214	nan	nan
15	409	0.2635987235158884	10	0.176	nan	nan
16	402	0.2628109716704775	11	0.196	nan	nan
17	371	0.2621205291088169	17	0.144	nan	nan
18	405	0.2621205291088169	17	0.158	nan	nan
19	391	0.2621205291088169	17	0.17	nan	nan
20	404	0.23985887211538215	17	0.15	nan	nan
21	398	0.23836462425259436	21	0.186	nan	nan
22	394	0.23822058917948316	23	0.168	nan	nan
23	392	0.2382205848594747	25	0.204	nan	nan
24	403	0.23729564168262088	29	0.226	nan	nan
25	391	0.22985258020527544	34	0.18	nan	nan
26	421	0.2235038321728913	27	0.192	nan	nan
27	393	0.2235038321728913	27	0.206	nan	nan
28	384	0.22251680886448857	35	0.232	nan	nan
29	393	0.22197855543596834	31	0.186	nan	nan
30	386	0.22197855543596834	31	0.182	nan	nan
31	399	0.22197855543596834	31	0.188	nan	nan
32	374	0.2219776426853838	35	0.166	nan	nan
33	406	0.22137793408253167	28	0.156	nan	nan
34	393	0.21842004657081024	36	0.17	nan	nan
35	397	0.21842004657081024	36	0.186	nan	nan
36	379	0.2177321929677806	46	0.158	nan	nan
37	409	0.2176189501537788	43	0.182	nan	nan
38	396	0.2176189501537788	43	0.218	nan	nan
39	397	0.2176189501537788	43	0.176	nan	nan
40	390	0.2176189501537788	43	0.166	nan	nan
41	387	0.2176189501537788	43	0.148	nan	nan
42	379	0.21761894720649588	44	0.146	nan	nan
43	395	0.21761894720649588	44	0.152	nan	nan
44	381	0.21761894720649588	44	0.134	nan	nan
45	390	0.21761894720649588	44	0.134	nan	nan
46	392	0.21761894720649588	44	0.15	nan	nan
47	399	0.21761894720649588	44	0.136	nan	nan
48	370	0.21761894720649588	44	0.12	nan	nan
49	398	0.21761894720649588	44	0.108	nan	nan
50	404	0.21761894720649588	44	0.114	0.8888888888888888	WTA3(complement(dilator(dilator(IN36))), dilator(minimum(IN27, dilator(minimum(IN27, dilator(minimum(IN27, dilator(minimum(IN27, dilator(minimum(IN27, dilator(dilator(dilator(minimum(IN27, dilator(dilator(IN0)))))))))))))))), minimum(dilator(dilator(IN33)), dilator(dilator(dilator(minimum(dilator(IN30), minimum(dilator(IN30), dilator(dilator(IN33)))))))))
