gen	nevals	best_train_fitness	best_ind_nodes	behavioural_diversity	accuracy_test	best_phenotype
0	500	0.3143399468454887	9	0.974	nan	nan
1	398	0.2725424507769672	15	0.69	nan	nan
2	381	0.22215236693191467	8	0.518	nan	nan
3	402	0.22215236693191467	8	0.416	nan	nan
4	390	0.20344135936650407	6	0.368	nan	nan
5	393	0.195648033492333	10	0.266	nan	nan
6	413	0.195648033492333	10	0.234	nan	nan
7	407	0.19497996750857335	8	0.176	nan	nan
8	412	0.19497996750857335	8	0.138	nan	nan
9	375	0.19497996750857335	8	0.088	nan	nan
10	402	0.19497996750857335	8	0.112	nan	nan
11	416	0.19497996750857335	8	0.092	nan	nan
12	395	0.19497996750857335	8	0.092	nan	nan
13	409	0.19497996750857335	8	0.08	nan	nan
14	406	0.19497996750857335	8	0.076	nan	nan
15	406	0.19497996750857335	8	0.072	nan	nan
16	414	0.19497996750857335	8	0.084	nan	nan
17	399	0.19497996750857335	8	0.078	nan	nan
18	407	0.19497996750857335	8	0.084	nan	nan
19	390	0.19497996750857335	8	0.07	nan	nan
20	394	0.19497996750857335	8	0.088	nan	nan
21	423	0.19497996750857335	8	0.084	nan	nan
22	375	0.19497996750857335	8	0.07	nan	nan
23	412	0.19497996750857335	8	0.08	nan	nan
24	403	0.19497996750857335	8	0.074	nan	nan
25	417	0.19497996750857335	8	0.064	nan	nan
26	390	0.19497996750857335	8	0.07	nan	nan
27	418	0.19497996750857335	8	0.078	nan	nan
28	415	0.1943536608822462	11	0.084	nan	nan
29	394	0.1943536608822462	11	0.09	nan	nan
30	385	0.1943536608822462	11	0.082	nan	nan
31	396	0.1943536608822462	11	0.082	nan	nan
32	405	0.1943536608822462	11	0.076	nan	nan
33	408	0.1943536608822462	11	0.072	nan	nan
34	385	0.1943536608822462	11	0.084	nan	nan
35	387	0.1943536608822462	11	0.07	nan	nan
36	400	0.1943536608822462	11	0.056	nan	nan
37	412	0.1943536608822462	11	0.074	nan	nan
38	402	0.1943536608822462	11	0.066	nan	nan
39	398	0.1943536608822462	11	0.072	nan	nan
40	413	0.1943536608822462	11	0.062	nan	nan
41	424	0.1943536608822462	11	0.068	nan	nan
42	405	0.1943536608822462	11	0.084	nan	nan
43	391	0.1943536608822462	11	0.066	nan	nan
44	402	0.1923266066218498	12	0.076	nan	nan
45	414	0.1923266066218498	12	0.084	nan	nan
46	408	0.1923266066218498	12	0.094	nan	nan
47	418	0.1923266066218498	12	0.096	nan	nan
48	399	0.1915527457859631	18	0.098	nan	nan
49	414	0.1915527457859631	18	0.092	nan	nan
50	384	0.19143671839379683	29	0.106	0.9736842105263158	WTA3(IN9, concentrator(IN10), OWA(OWA(IN8, OWA(OWA(IN8, complement(concentrator(complement(IN11))), extend('0.9')), complement(concentrator(complement(IN11))), extend('0.9')), '0.9'), complement(concentrator(complement(IN11))), extend('0.9')))
