gen	nevals	best_train_fitness	best_ind_nodes	behavioural_diversity	accuracy_test	best_phenotype
0	500	0.3934678073105506	12	0.978	nan	nan
1	420	0.3575930380200923	6	0.88	nan	nan
2	413	0.33956253322092056	12	0.876	nan	nan
3	397	0.32864005202813495	9	0.778	nan	nan
4	412	0.32864005202813495	9	0.768	nan	nan
5	413	0.31575450075788997	10	0.702	nan	nan
6	407	0.302002804158471	10	0.656	nan	nan
7	408	0.302002804158471	10	0.634	nan	nan
8	406	0.29534801667112537	11	0.616	nan	nan
9	393	0.2924631736563238	9	0.478	nan	nan
10	397	0.2924631736563238	9	0.386	nan	nan
11	385	0.2924631736563238	9	0.282	nan	nan
12	417	0.2919388544665531	9	0.276	nan	nan
13	387	0.2895547208834584	14	0.252	nan	nan
14	396	0.2895547208834584	14	0.228	nan	nan
15	383	0.2895547208834584	14	0.19	nan	nan
16	409	0.28814252254294137	16	0.248	nan	nan
17	407	0.28661157230554946	15	0.222	nan	nan
18	416	0.28661157230554946	15	0.208	nan	nan
19	410	0.2850424064653621	13	0.204	nan	nan
20	391	0.28472719844675776	15	0.202	nan	nan
21	414	0.28432089914817726	17	0.2	nan	nan
22	401	0.2842542648557417	20	0.208	nan	nan
23	389	0.2842542648557417	20	0.216	nan	nan
24	393	0.28406739239356305	26	0.182	nan	nan
25	415	0.28401768967013463	29	0.142	nan	nan
26	399	0.28320402818469503	31	0.14	nan	nan
27	409	0.2768931454192685	27	0.152	nan	nan
28	397	0.27681019940773544	30	0.134	nan	nan
29	407	0.2727283808014994	27	0.182	nan	nan
30	405	0.2681916560769779	27	0.168	nan	nan
31	388	0.260077716669605	27	0.162	nan	nan
32	390	0.2589558704185561	40	0.15	nan	nan
33	407	0.2564628984513797	40	0.24	nan	nan
34	405	0.2564628984513797	40	0.216	nan	nan
35	424	0.2564628984513797	40	0.208	nan	nan
36	395	0.25632796131653846	36	0.184	nan	nan
37	415	0.25602610136163706	41	0.174	nan	nan
38	398	0.2559500794279613	42	0.134	nan	nan
39	394	0.25594994855706027	44	0.124	nan	nan
40	399	0.25594994855706027	44	0.13	nan	nan
41	424	0.2559495182742326	41	0.122	nan	nan
42	414	0.25588503944891344	44	0.12	nan	nan
43	414	0.25586061541786215	52	0.116	nan	nan
44	410	0.2558439205000437	53	0.12	nan	nan
45	403	0.25506894436948774	43	0.126	nan	nan
46	402	0.25442455627116983	42	0.118	nan	nan
47	413	0.25442455627116983	42	0.134	nan	nan
48	405	0.25394724355577764	57	0.16	nan	nan
49	391	0.25394257095788936	58	0.144	nan	nan
50	400	0.25394257095788936	58	0.114	0.8666666666666667	WTA3(OWA(OWA(dilator(dilator(dilator(dilator(dilator(dilator(dilator(dilator(dilator(concentrator(IN2)))))))))), OWA(OWA(dilator(dilator(dilator(dilator(dilator(dilator(dilator(dilator(dilator(concentrator(IN2)))))))))), OWA(dilator(dilator(dilator(dilator(dilator(dilator(dilator(IN20))))))), IN19, '0.6'), '0.1'), IN19, '0.6'), '0.1'), OWA(dilator(dilator(dilator(dilator(dilator(dilator(dilator(dilator(dilator(IN17))))))))), IN19, '0.6'), '0.1'), IN27, IN33)
