gen	nevals	best_train_fitness	best_ind_nodes	behavioural_diversity	accuracy_test	best_phenotype
0	500	0.3874410527892243	11	0.984	nan	nan
1	385	0.36515901634451725	9	0.85	nan	nan
2	419	0.3367437215310403	10	0.81	nan	nan
3	399	0.33659197680547703	11	0.772	nan	nan
4	416	0.32005050681181224	7	0.788	nan	nan
5	407	0.32005050681181224	7	0.748	nan	nan
6	400	0.3172926534539842	6	0.736	nan	nan
7	417	0.29346838592140334	7	0.728	nan	nan
8	404	0.28479623612571864	11	0.716	nan	nan
9	391	0.28479623612571864	11	0.602	nan	nan
10	413	0.28479623612571864	11	0.566	nan	nan
11	402	0.27504455829005586	11	0.572	nan	nan
12	403	0.2735632298405601	12	0.48	nan	nan
13	410	0.2687645348209632	15	0.442	nan	nan
14	404	0.2687645348209632	15	0.392	nan	nan
15	401	0.26767336698167526	15	0.304	nan	nan
16	416	0.2665940459428413	15	0.272	nan	nan
17	399	0.2653217655497105	15	0.182	nan	nan
18	401	0.2653217655497105	15	0.178	nan	nan
19	410	0.26447945058474626	23	0.178	nan	nan
20	381	0.2634108836683047	21	0.174	nan	nan
21	409	0.2634103623473764	23	0.176	nan	nan
22	403	0.2631812830853052	21	0.204	nan	nan
23	428	0.2631807613095732	23	0.172	nan	nan
24	390	0.26318072699094847	26	0.144	nan	nan
25	405	0.26318072699094847	26	0.116	nan	nan
26	401	0.263180726582143	27	0.12	nan	nan
27	409	0.263180726582143	27	0.124	nan	nan
28	410	0.263180726582143	27	0.108	nan	nan
29	397	0.263180726582143	27	0.12	nan	nan
30	427	0.263180726582143	27	0.114	nan	nan
31	409	0.263180726582143	27	0.13	nan	nan
32	407	0.263180726582143	27	0.094	nan	nan
33	415	0.263180726582143	27	0.104	nan	nan
34	406	0.263180726582143	27	0.112	nan	nan
35	401	0.263180726582143	27	0.102	nan	nan
36	390	0.263180726582143	27	0.114	nan	nan
37	400	0.263180726582143	27	0.134	nan	nan
38	405	0.263180726582143	27	0.11	nan	nan
39	421	0.263180726582143	27	0.108	nan	nan
40	419	0.263180726582143	27	0.098	nan	nan
41	397	0.263180726582143	27	0.112	nan	nan
42	390	0.263180726582143	27	0.116	nan	nan
43	425	0.263180726582143	27	0.126	nan	nan
44	407	0.263180726582143	27	0.116	nan	nan
45	406	0.263180726582143	27	0.108	nan	nan
46	412	0.263180726582143	27	0.102	nan	nan
47	396	0.263180726582143	27	0.106	nan	nan
48	419	0.263180726582143	27	0.128	nan	nan
49	412	0.263180726582143	27	0.102	nan	nan
50	406	0.263180726582143	27	0.102	0.8666666666666667	WTA3(dilator(dilator(dilator(dilator(dilator(dilator(dilator(dilator(dilator(dilator(dilator(dilator(dilator(dilator(dilator(dilator(IN38)))))))))))))))), WA(IN27, IN36, '0.7'), WA(concentrator(IN18), IN33, '0.6'))
