gen	nevals	best_train_fitness	best_ind_nodes	behavioural_diversity	accuracy_test	best_phenotype
0	500	0.3737578181998504	11	0.992	nan	nan
1	411	0.3600633219849879	18	0.864	nan	nan
2	413	0.3345655666646749	11	0.804	nan	nan
3	429	0.31215117519730773	12	0.806	nan	nan
4	429	0.29090767392652483	8	0.702	nan	nan
5	403	0.27903870071674813	9	0.68	nan	nan
6	416	0.2745477010233912	10	0.63	nan	nan
7	400	0.2745477010233912	10	0.646	nan	nan
8	401	0.2714517090990851	14	0.646	nan	nan
9	418	0.27113879992054807	15	0.556	nan	nan
10	417	0.27041992291709366	9	0.502	nan	nan
11	407	0.26729426740287776	13	0.488	nan	nan
12	393	0.26633692737059006	14	0.422	nan	nan
13	409	0.2629700664257546	24	0.406	nan	nan
14	413	0.26204061115462246	30	0.47	nan	nan
15	406	0.2617100607264627	19	0.382	nan	nan
16	419	0.25615272788560134	25	0.348	nan	nan
17	405	0.25519844447323176	30	0.342	nan	nan
18	383	0.25481936458429344	33	0.304	nan	nan
19	428	0.2520224868942599	26	0.394	nan	nan
20	402	0.2519029404086448	32	0.34	nan	nan
21	418	0.25017916143915325	20	0.28	nan	nan
22	398	0.25017916143915325	20	0.344	nan	nan
23	385	0.2494064146523024	29	0.292	nan	nan
24	409	0.2494064146523024	29	0.3	nan	nan
25	430	0.24699679554890305	19	0.312	nan	nan
26	407	0.24475773501447315	20	0.252	nan	nan
27	413	0.24467368008576693	20	0.308	nan	nan
28	412	0.24467368008576693	20	0.304	nan	nan
29	418	0.24467368008576693	20	0.286	nan	nan
30	406	0.24467368008576693	20	0.3	nan	nan
31	398	0.2427982850111325	19	0.264	nan	nan
32	396	0.2427982850111325	19	0.194	nan	nan
33	402	0.2427982850111325	19	0.224	nan	nan
34	410	0.2427982850111325	19	0.228	nan	nan
35	395	0.24187430305458274	22	0.236	nan	nan
36	398	0.24187430305458274	22	0.192	nan	nan
37	414	0.24187430305458274	22	0.204	nan	nan
38	411	0.24187430305458274	22	0.21	nan	nan
39	414	0.24168963289056694	23	0.25	nan	nan
40	397	0.24168963289056694	23	0.24	nan	nan
41	416	0.24168963289056694	23	0.222	nan	nan
42	413	0.24168963289056694	23	0.238	nan	nan
43	369	0.241535408283071	31	0.25	nan	nan
44	420	0.241535408283071	31	0.226	nan	nan
45	418	0.241535408283071	31	0.2	nan	nan
46	403	0.241535408283071	31	0.23	nan	nan
47	407	0.241535408283071	31	0.2	nan	nan
48	415	0.24130294981458672	25	0.21	nan	nan
49	418	0.24130294981458672	25	0.23	nan	nan
50	400	0.24130294981458672	25	0.222	0.9777777777777777	WTA3(concentrator(complement(dilator(IN36))), maximum(concentrator(IN27), OWA(IN36, IN27, '0.1')), WA(IN30, maximum(WA(IN30, maximum(IN33, IN33), extend('0.3')), concentrator(IN18)), '0.2'))
