gen	nevals	best_train_fitness	best_ind_nodes	behavioural_diversity	accuracy_test	best_phenotype
0	500	0.25198241481541583	11	0.968	nan	nan
1	411	0.25198241481541583	11	0.768	nan	nan
2	424	0.25198241481541583	11	0.668	nan	nan
3	436	0.23522636150527013	5	0.594	nan	nan
4	421	0.2183927586210702	9	0.502	nan	nan
5	414	0.21261070084546996	12	0.472	nan	nan
6	383	0.21261070084546996	12	0.39	nan	nan
7	421	0.21261070084546996	12	0.326	nan	nan
8	383	0.21261070084546996	12	0.264	nan	nan
9	411	0.20899798733488587	9	0.17	nan	nan
10	403	0.20899798733488587	9	0.158	nan	nan
11	406	0.20899798733488587	9	0.178	nan	nan
12	408	0.20784717002604183	9	0.156	nan	nan
13	413	0.20784717002604183	9	0.136	nan	nan
14	390	0.20784717002604183	9	0.132	nan	nan
15	409	0.20708850003217624	9	0.152	nan	nan
16	408	0.20708850003217624	9	0.154	nan	nan
17	405	0.20676688585295294	12	0.13	nan	nan
18	390	0.20676688585295294	12	0.162	nan	nan
19	410	0.20670023678806418	12	0.134	nan	nan
20	402	0.20670023678806418	12	0.156	nan	nan
21	415	0.20670023678806418	12	0.156	nan	nan
22	420	0.20670023678806418	12	0.162	nan	nan
23	422	0.20670023678806418	12	0.142	nan	nan
24	406	0.20670023678806418	12	0.156	nan	nan
25	406	0.20670023678806418	12	0.116	nan	nan
26	424	0.20616029647087272	12	0.152	nan	nan
27	398	0.20616029647087272	12	0.15	nan	nan
28	417	0.20616029647087272	12	0.15	nan	nan
29	414	0.2061530090458958	24	0.124	nan	nan
30	394	0.2061530090458958	24	0.122	nan	nan
31	398	0.2061530090458958	24	0.13	nan	nan
32	413	0.2061530090458958	24	0.13	nan	nan
33	401	0.2061530090458958	24	0.108	nan	nan
34	400	0.2061530090458958	24	0.108	nan	nan
35	387	0.2061530090458958	24	0.108	nan	nan
36	393	0.2061376066233455	47	0.124	nan	nan
37	419	0.20331713983687696	13	0.112	nan	nan
38	418	0.2018141660359576	14	0.098	nan	nan
39	389	0.2018141660359576	14	0.128	nan	nan
40	401	0.20091971508885975	17	0.114	nan	nan
41	403	0.20050562095829985	14	0.124	nan	nan
42	397	0.19968423648703792	24	0.124	nan	nan
43	405	0.19968423648703792	24	0.096	nan	nan
44	374	0.19599493090896333	15	0.124	nan	nan
45	378	0.19594979421268272	22	0.102	nan	nan
46	421	0.19590288334743713	23	0.098	nan	nan
47	404	0.19590288334743713	23	0.1	nan	nan
48	398	0.19590288334743713	23	0.08	nan	nan
49	415	0.19582769187013813	15	0.084	nan	nan
50	419	0.19582769187013813	15	0.074	0.9473684210526315	WTA3(dilator(IN6), concentrator(IN10), WA(dilator(IN11), WA(dilator(IN11), IN8, '0.8'), extend('0.8')))
