gen	nevals	best_train_fitness	best_ind_nodes	behavioural_diversity	accuracy_test	best_phenotype
0	500	0.44419742768992543	9	0.776	nan	nan
1	399	0.36818257050979897	6	0.702	nan	nan
2	409	0.3568324105213589	6	0.66	nan	nan
3	379	0.35662411169429376	6	0.492	nan	nan
4	406	0.35662411169429376	6	0.39	nan	nan
5	393	0.35662411169429376	6	0.232	nan	nan
6	401	0.3505835253470689	16	0.13	nan	nan
7	379	0.3495475214523527	16	0.076	nan	nan
8	416	0.34354024392232846	19	0.06	nan	nan
9	398	0.34183612583471923	9	0.086	nan	nan
10	396	0.3397989961879315	19	0.124	nan	nan
11	407	0.3397989961879315	19	0.096	nan	nan
12	417	0.33971416949973277	23	0.078	nan	nan
13	404	0.33524208945309	12	0.082	nan	nan
14	407	0.3347509676059763	9	0.082	nan	nan
15	402	0.3347509676059763	9	0.112	nan	nan
16	398	0.33465300550020183	25	0.118	nan	nan
17	375	0.334153113342468	26	0.096	nan	nan
18	424	0.33387527878059914	24	0.092	nan	nan
19	403	0.33387527878059914	24	0.066	nan	nan
20	414	0.333247877705966	24	0.072	nan	nan
21	415	0.333247877705966	24	0.068	nan	nan
22	403	0.3325902650817887	58	0.094	nan	nan
23	387	0.3323437235178215	41	0.086	nan	nan
24	396	0.3302645912880774	21	0.068	nan	nan
25	392	0.3300769652420743	24	0.078	nan	nan
26	401	0.3297733352323806	21	0.074	nan	nan
27	409	0.3295477999127913	17	0.074	nan	nan
28	403	0.32938537136252977	47	0.1	nan	nan
29	420	0.328018904485787	36	0.098	nan	nan
30	409	0.32801750276370506	36	0.096	nan	nan
31	423	0.32762381475038244	66	0.13	nan	nan
32	410	0.32762381475038244	66	0.086	nan	nan
33	398	0.32749724379388195	62	0.084	nan	nan
34	431	0.32748807395875634	33	0.08	nan	nan
35	404	0.3257851066304631	36	0.054	nan	nan
36	415	0.3257851066304631	36	0.066	nan	nan
37	412	0.32552114413509925	45	0.046	nan	nan
38	407	0.32552114413509925	45	0.058	nan	nan
39	397	0.32439914234754225	46	0.052	nan	nan
40	380	0.32437669763086335	46	0.056	nan	nan
41	409	0.32363443746200077	83	0.062	nan	nan
42	399	0.32355507746830325	83	0.072	nan	nan
43	394	0.32310884078191987	88	0.054	nan	nan
44	399	0.32202814305957594	84	0.038	nan	nan
45	410	0.3206757783722744	83	0.048	nan	nan
46	390	0.32064685969804146	83	0.046	nan	nan
47	415	0.32052012876800706	96	0.024	nan	nan
48	428	0.31975667820980774	83	0.044	nan	nan
49	388	0.31951488637708153	86	0.034	nan	nan
50	395	0.3193413165088765	85	0.036	0.838150289017341	WTA(OWA(OWA(OWA(OWA(WA(IN18, IN21, '0.3'), OWA(minimum(minimum(maximum(IN24, IN24), IN12), complement(IN5)), IN21, '0.8'), '0.8'), OWA(minimum(minimum(maximum(IN21, IN23), WA(OWA(minimum(minimum(maximum(IN21, IN24), IN12), IN12), IN21, '0.8'), IN24, '0.3')), IN16), IN21, '0.9'), '0.8'), OWA(minimum(minimum(maximum(IN24, IN18), IN12), complement(IN5)), IN21, '0.8'), '0.8'), OWA(minimum(minimum(maximum(IN21, IN23), WA(OWA(minimum(minimum(maximum(IN21, IN23), maximum(IN21, IN23)), IN12), IN21, '0.3'), IN24, '0.3')), IN37), IN21, '0.8'), '0.8'), WA(IN14, IN23, '0.3'))
