gen	nevals	best_train_fitness	best_ind_nodes	behavioural_diversity	accuracy_test	best_phenotype
0	500	0.19052377471137388	37	0.848	nan	nan
1	400	0.0	12	0.64	nan	nan
2	413	0.0	12	0.482	nan	nan
3	401	0.0	12	0.342	nan	nan
4	406	0.0	12	0.126	nan	nan
5	409	0.0	12	0.028	nan	nan
6	411	0.0	12	0.03	nan	nan
7	411	0.0	12	0.02	nan	nan
8	415	0.0	12	0.03	nan	nan
9	398	0.0	12	0.022	nan	nan
10	412	0.0	12	0.026	nan	nan
11	404	0.0	12	0.022	nan	nan
12	412	0.0	12	0.022	nan	nan
13	406	0.0	12	0.018	nan	nan
14	399	0.0	12	0.022	nan	nan
15	399	0.0	12	0.024	nan	nan
16	408	0.0	12	0.026	nan	nan
17	405	0.0	12	0.016	nan	nan
18	422	0.0	12	0.016	nan	nan
19	408	0.0	12	0.028	nan	nan
20	411	0.0	12	0.012	nan	nan
21	408	0.0	12	0.026	nan	nan
22	410	0.0	12	0.024	nan	nan
23	391	0.0	12	0.006	nan	nan
24	397	0.0	12	0.014	nan	nan
25	375	0.0	12	0.014	nan	nan
26	416	0.0	12	0.026	nan	nan
27	420	0.0	12	0.028	nan	nan
28	405	0.0	12	0.018	nan	nan
29	420	0.0	12	0.01	nan	nan
30	394	0.0	12	0.012	nan	nan
31	415	0.0	12	0.008	nan	nan
32	404	0.0	12	0.014	nan	nan
33	420	0.0	12	0.012	nan	nan
34	403	0.0	12	0.01	nan	nan
35	398	0.0	12	0.016	nan	nan
36	406	0.0	12	0.02	nan	nan
37	399	0.0	12	0.014	nan	nan
38	414	0.0	12	0.022	nan	nan
39	433	0.0	12	0.008	nan	nan
40	395	0.0	12	0.012	nan	nan
41	409	0.0	12	0.016	nan	nan
42	422	0.0	12	0.01	nan	nan
43	413	0.0	12	0.022	nan	nan
44	418	0.0	12	0.012	nan	nan
45	415	0.0	12	0.016	nan	nan
46	404	0.0	12	0.016	nan	nan
47	410	0.0	12	0.012	nan	nan
48	403	0.0	12	0.012	nan	nan
49	408	0.0	12	0.01	nan	nan
50	400	0.0	12	0.012	1.0	WTA(complement(IN16), maximum(dilator(complement(IN25)), maximum(concentrator(IN6), dilator(IN28))))
