gen	nevals	best_train_fitness	best_ind_nodes	behavioural_diversity	accuracy_test	best_phenotype
0	500	0.3733684957835914	9	0.96	nan	nan
1	404	0.3141515056118789	9	0.776	nan	nan
2	390	0.22706411685283454	6	0.686	nan	nan
3	407	0.22706411685283454	6	0.608	nan	nan
4	365	0.22706411685283454	6	0.558	nan	nan
5	398	0.21957156241514067	7	0.55	nan	nan
6	398	0.21957156241514067	7	0.432	nan	nan
7	391	0.21957156241514067	7	0.402	nan	nan
8	399	0.21957156241514067	7	0.354	nan	nan
9	380	0.21957156241514067	7	0.358	nan	nan
10	399	0.20924092800424185	6	0.244	nan	nan
11	407	0.20924092800424185	6	0.278	nan	nan
12	401	0.20924092800424185	6	0.218	nan	nan
13	411	0.20924092800424185	6	0.196	nan	nan
14	393	0.20924092800424185	6	0.178	nan	nan
15	401	0.20796706463827083	6	0.192	nan	nan
16	405	0.20796706463827083	6	0.212	nan	nan
17	382	0.20796706463827083	6	0.188	nan	nan
18	391	0.20796706463827083	6	0.218	nan	nan
19	379	0.20796706463827083	6	0.158	nan	nan
20	388	0.20796706463827083	6	0.134	nan	nan
21	417	0.2007194979213603	6	0.188	nan	nan
22	432	0.2007194979213603	6	0.17	nan	nan
23	392	0.2007194979213603	6	0.15	nan	nan
24	391	0.2007194979213603	6	0.172	nan	nan
25	397	0.2007194979213603	6	0.152	nan	nan
26	407	0.2007194979213603	6	0.14	nan	nan
27	420	0.2007194979213603	6	0.164	nan	nan
28	398	0.2007194979213603	6	0.172	nan	nan
29	405	0.2007194979213603	6	0.162	nan	nan
30	391	0.2007194979213603	6	0.136	nan	nan
31	380	0.2007194979213603	6	0.17	nan	nan
32	402	0.2007194979213603	6	0.162	nan	nan
33	391	0.2007194979213603	6	0.162	nan	nan
34	391	0.2007194979213603	6	0.15	nan	nan
35	378	0.2007194979213603	6	0.132	nan	nan
36	386	0.2007194979213603	6	0.156	nan	nan
37	382	0.2007194979213603	6	0.156	nan	nan
38	407	0.2007194979213603	6	0.154	nan	nan
39	383	0.2007194979213603	6	0.128	nan	nan
40	405	0.2007194979213603	6	0.12	nan	nan
41	385	0.2007194979213603	6	0.146	nan	nan
42	405	0.2007194979213603	6	0.14	nan	nan
43	391	0.2007194979213603	6	0.13	nan	nan
44	375	0.2007194979213603	6	0.094	nan	nan
45	390	0.2007194979213603	6	0.138	nan	nan
46	405	0.2007194979213603	6	0.1	nan	nan
47	392	0.2007194979213603	6	0.118	nan	nan
48	388	0.2007194979213603	6	0.11	nan	nan
49	401	0.2007194979213603	6	0.132	nan	nan
50	407	0.2007194979213603	6	0.104	0.9736842105263158	WTA3(IN9, concentrator(IN10), dilator(IN11))
