gen	nevals	best_train_fitness	best_ind_nodes	behavioural_diversity	accuracy_test	best_phenotype
0	500	0.4585357213960055	5	0.754	nan	nan
1	414	0.38024221131403896	6	0.716	nan	nan
2	410	0.3679626589414227	5	0.666	nan	nan
3	382	0.35095889645645717	7	0.478	nan	nan
4	437	0.35095889645645717	7	0.306	nan	nan
5	400	0.34177803884456226	38	0.194	nan	nan
6	407	0.3330882400034962	10	0.086	nan	nan
7	410	0.3330882400034962	10	0.092	nan	nan
8	400	0.32747086690402794	18	0.1	nan	nan
9	392	0.32747086690402794	18	0.118	nan	nan
10	405	0.32747086690402794	18	0.102	nan	nan
11	408	0.32747086690402794	18	0.084	nan	nan
12	397	0.32175543773668297	26	0.084	nan	nan
13	430	0.32175543773668297	26	0.046	nan	nan
14	426	0.3207072632905272	36	0.04	nan	nan
15	401	0.3201868347405594	29	0.056	nan	nan
16	393	0.3169579469806342	36	0.046	nan	nan
17	425	0.3169579469806342	36	0.026	nan	nan
18	406	0.3169579469806342	36	0.034	nan	nan
19	404	0.31672330693310735	36	0.03	nan	nan
20	404	0.315813402854969	35	0.032	nan	nan
21	410	0.3146346341163869	29	0.026	nan	nan
22	435	0.3146346341163869	29	0.03	nan	nan
23	414	0.31439575999978325	46	0.032	nan	nan
24	371	0.3143493666782064	41	0.056	nan	nan
25	422	0.3136186968926589	34	0.076	nan	nan
26	418	0.3135472864995754	50	0.078	nan	nan
27	404	0.3126344683005323	25	0.066	nan	nan
28	412	0.3126344683005323	25	0.064	nan	nan
29	401	0.3126344683005323	25	0.088	nan	nan
30	404	0.3126344683005323	25	0.082	nan	nan
31	413	0.3126344683005323	25	0.08	nan	nan
32	385	0.3126344683005323	25	0.07	nan	nan
33	389	0.3126344683005323	25	0.08	nan	nan
34	406	0.3126344683005323	25	0.056	nan	nan
35	411	0.3126228650353318	24	0.06	nan	nan
36	398	0.3126228650353318	24	0.062	nan	nan
37	401	0.3126228650353318	24	0.074	nan	nan
38	416	0.3126112613394503	26	0.064	nan	nan
39	391	0.3126112613394503	26	0.074	nan	nan
40	415	0.3126112613394503	26	0.056	nan	nan
41	423	0.3126112613394503	26	0.072	nan	nan
42	413	0.31227329518984676	25	0.086	nan	nan
43	437	0.31227329518984676	25	0.076	nan	nan
44	413	0.31227329518984676	25	0.072	nan	nan
45	388	0.31227329518984676	25	0.07	nan	nan
46	390	0.31227329518984676	25	0.082	nan	nan
47	402	0.31193496287080147	24	0.118	nan	nan
48	409	0.31193496287080147	24	0.098	nan	nan
49	381	0.31193496287080147	24	0.092	nan	nan
50	404	0.31193496287080147	24	0.11	0.815028901734104	WTA(complement(minimum(dilator(WA(IN26, OWA(IN36, IN40, '0.8'), extend('0.5'))), IN23)), minimum(dilator(WA(IN26, OWA(IN36, IN40, '0.8'), extend('0.5'))), IN23))
