gen	nevals	best_train_fitness	best_ind_nodes	behavioural_diversity	accuracy_test	best_phenotype
0	500	0.44419742768992543	9	0.776	nan	nan
1	426	0.3801776899941767	8	0.75	nan	nan
2	437	0.3666461514687521	10	0.762	nan	nan
3	407	0.36458290734063714	10	0.658	nan	nan
4	411	0.35036146590509604	15	0.506	nan	nan
5	404	0.34710928753732806	24	0.258	nan	nan
6	405	0.3420951674951691	21	0.19	nan	nan
7	396	0.338072518768709	28	0.218	nan	nan
8	421	0.3360291212192717	33	0.278	nan	nan
9	392	0.33247962752198823	42	0.206	nan	nan
10	408	0.331454175298774	43	0.188	nan	nan
11	403	0.33117929256359163	38	0.158	nan	nan
12	412	0.32984499777730275	39	0.166	nan	nan
13	413	0.32984499777730275	39	0.134	nan	nan
14	419	0.32636714751847684	58	0.126	nan	nan
15	378	0.32636714751847684	58	0.108	nan	nan
16	396	0.3248679484918581	72	0.122	nan	nan
17	404	0.3248679484918581	72	0.172	nan	nan
18	400	0.3241478307297286	61	0.212	nan	nan
19	425	0.32388639239460654	81	0.226	nan	nan
20	397	0.32307017463315113	87	0.222	nan	nan
21	413	0.3220870021422624	72	0.228	nan	nan
22	399	0.3220870021422624	72	0.222	nan	nan
23	397	0.32071777004073215	73	0.216	nan	nan
24	401	0.3203762329041491	73	0.216	nan	nan
25	431	0.3195374373478528	73	0.242	nan	nan
26	396	0.3195374373478528	73	0.232	nan	nan
27	390	0.31894935717447453	73	0.224	nan	nan
28	391	0.31879795185267906	66	0.216	nan	nan
29	408	0.3187169126518241	72	0.222	nan	nan
30	411	0.31718887798572953	102	0.228	nan	nan
31	406	0.3171167118079126	103	0.212	nan	nan
32	410	0.31667254839744446	112	0.2	nan	nan
33	411	0.31667254839744446	112	0.21	nan	nan
34	390	0.31663058650326864	118	0.18	nan	nan
35	407	0.31632073493167806	134	0.128	nan	nan
36	420	0.31632073493167806	134	0.12	nan	nan
37	399	0.3159944273520981	116	0.116	nan	nan
38	404	0.3159944273520981	116	0.082	nan	nan
39	413	0.31589664573731646	101	0.112	nan	nan
40	408	0.31581624768561417	120	0.118	nan	nan
41	418	0.3155381468187295	120	0.11	nan	nan
42	416	0.3155381468187295	120	0.122	nan	nan
43	412	0.3153486160796061	123	0.11	nan	nan
44	397	0.3153486160796061	123	0.144	nan	nan
45	417	0.31530179371474465	120	0.132	nan	nan
46	405	0.3152976274590593	120	0.14	nan	nan
47	403	0.3152638132831036	119	0.124	nan	nan
48	410	0.3152398212489542	105	0.11	nan	nan
49	400	0.3150225414667682	132	0.118	nan	nan
50	418	0.3149945339910731	130	0.118	0.8554913294797688	WTA(WA(OWA(dilator(OWA(OWA(IN34, IN23, '0.8'), IN23, '0.8')), OWA(dilator(OWA(OWA(IN34, IN23, '0.8'), IN23, '0.8')), concentrator(IN24), extend(extend(extend('0.2')))), extend('0.2')), dilator(concentrator(OWA(OWA(maximum(IN21, WA(OWA(dilator(OWA(maximum(IN12, WA(IN8, IN19, extend('0.8'))), IN23, extend('0.9'))), concentrator(IN24), extend('0.1')), dilator(concentrator(OWA(OWA(maximum(IN12, WA(IN8, IN19, extend('0.8'))), IN21, extend('0.2')), IN12, '0.9'))), extend('0.2'))), IN21, '0.8'), IN21, extend('0.8')))), extend('0.2')), OWA(complement(WA(OWA(dilator(OWA(IN34, IN23, '0.9')), concentrator(concentrator(IN24)), extend('0.1')), dilator(concentrator(OWA(OWA(maximum(IN12, WA(IN8, OWA(OWA(IN12, WA(minimum(IN19, IN21), IN19, '0.8'), '0.2'), IN11, '0.9'), extend('0.8'))), IN21, extend(extend('0.6'))), IN21, '0.9'))), '0.2')), minimum(OWA(IN23, IN23, extend('0.8')), maximum(IN28, IN22)), '0.9'))
