gen	nevals	best_train_fitness	best_ind_nodes	behavioural_diversity	accuracy_test	best_phenotype
0	500	0.45150659654679165	11	0.91	nan	nan
1	421	0.45150659654679165	11	0.656	nan	nan
2	385	0.42035615011631955	7	0.54	nan	nan
3	390	0.41655567019575307	8	0.526	nan	nan
4	400	0.4104906593163764	16	0.406	nan	nan
5	405	0.40948155143727394	14	0.232	nan	nan
6	409	0.4050050065457385	16	0.19	nan	nan
7	408	0.397500851514839	23	0.216	nan	nan
8	398	0.397500851514839	23	0.266	nan	nan
9	410	0.39690483315093844	23	0.266	nan	nan
10	404	0.39228800876437164	26	0.304	nan	nan
11	398	0.3914881190411905	26	0.324	nan	nan
12	391	0.3911939334218959	31	0.314	nan	nan
13	407	0.3911939334218959	31	0.304	nan	nan
14	394	0.3911394217879872	37	0.232	nan	nan
15	398	0.3911394217879872	37	0.198	nan	nan
16	426	0.3904978614119919	22	0.186	nan	nan
17	397	0.3904978614119919	22	0.168	nan	nan
18	400	0.3904978614119919	22	0.15	nan	nan
19	403	0.3904978614119919	22	0.162	nan	nan
20	416	0.3904720760470847	34	0.204	nan	nan
21	399	0.3901133102107084	34	0.192	nan	nan
22	396	0.3899955731750565	47	0.25	nan	nan
23	399	0.3899955731750565	47	0.26	nan	nan
24	400	0.389995371649609	54	0.206	nan	nan
25	413	0.3899928838949303	50	0.176	nan	nan
26	402	0.38946582807846586	49	0.174	nan	nan
27	396	0.3894611950136096	56	0.156	nan	nan
28	403	0.3894574700314097	46	0.144	nan	nan
29	398	0.3894574700314097	46	0.156	nan	nan
30	402	0.3894574700314097	46	0.162	nan	nan
31	395	0.3894574700314097	46	0.142	nan	nan
32	406	0.3891017995228408	49	0.164	nan	nan
33	399	0.3890953690316111	48	0.186	nan	nan
34	408	0.3890953690316111	48	0.16	nan	nan
35	396	0.38871158399507044	85	0.19	nan	nan
36	413	0.38871158399507044	85	0.16	nan	nan
37	380	0.3886649819959364	86	0.186	nan	nan
38	405	0.3886417187225017	88	0.17	nan	nan
39	393	0.38862895450770113	89	0.17	nan	nan
40	390	0.38862600614230497	130	0.172	nan	nan
41	386	0.38861647584024755	89	0.148	nan	nan
42	397	0.38861647584024755	89	0.166	nan	nan
43	406	0.38860942165836604	88	0.132	nan	nan
44	432	0.38809429267735324	95	0.166	nan	nan
45	411	0.38809429267735324	95	0.15	nan	nan
46	407	0.3880886043883859	99	0.144	nan	nan
47	418	0.388081237814777	100	0.12	nan	nan
48	436	0.38804513918932654	93	0.168	nan	nan
49	409	0.38804513918932654	93	0.16	nan	nan
50	396	0.3880320426450549	99	0.136	0.6927083333333334	WTA(WA(complement(WA(OWA(IN5, WA(OWA(IN5, OWA(IN19, OWA(IN5, OWA(OWA(IN19, dilator(IN5), extend('0.2')), OWA(IN5, OWA(IN5, dilator(IN5), extend('0.7')), '0.7'), extend(extend('0.7'))), extend('0.7')), extend('0.6')), extend('0.7')), OWA(IN5, IN22, extend(extend('0.6'))), '0.6'), extend(extend('0.9'))), OWA(IN5, OWA(IN5, IN22, '0.6'), '0.6'), '0.3')), dilator(dilator(dilator(dilator(dilator(dilator(dilator(dilator(dilator(dilator(dilator(dilator(dilator(dilator(dilator(IN15))))))))))))))), extend(extend('0.9'))), OWA(IN5, OWA(OWA(IN5, OWA(IN19, OWA(IN5, dilator(IN5), extend('0.7')), extend(extend(extend(extend('0.7'))))), extend('0.7')), IN22, '0.6'), extend('0.6')))
