gen	nevals	best_train_fitness	best_ind_nodes	behavioural_diversity	accuracy_test	best_phenotype
0	500	0.35465489838520736	9	0.962	nan	nan
1	420	0.29639677621687915	7	0.816	nan	nan
2	414	0.2421041469893029	6	0.708	nan	nan
3	382	0.20748462986628413	7	0.642	nan	nan
4	416	0.1908459520746616	7	0.652	nan	nan
5	416	0.1908459520746616	7	0.55	nan	nan
6	407	0.18900232420392998	14	0.48	nan	nan
7	404	0.18900232420392998	14	0.396	nan	nan
8	414	0.18854707374874274	14	0.378	nan	nan
9	398	0.18830579169492329	15	0.32	nan	nan
10	418	0.1875569554173237	10	0.306	nan	nan
11	407	0.1875569554173237	10	0.242	nan	nan
12	403	0.18627006723132744	15	0.226	nan	nan
13	400	0.18627006723132744	15	0.192	nan	nan
14	411	0.18614270648236184	11	0.174	nan	nan
15	414	0.18614270648236184	11	0.152	nan	nan
16	410	0.18614270648236184	11	0.108	nan	nan
17	397	0.18613047339943506	20	0.092	nan	nan
18	403	0.18613047339943506	20	0.106	nan	nan
19	398	0.1861102770796995	25	0.078	nan	nan
20	414	0.18609863662925757	25	0.092	nan	nan
21	403	0.18609313520744206	25	0.078	nan	nan
22	416	0.186078813028137	25	0.07	nan	nan
23	402	0.186078813028137	25	0.066	nan	nan
24	403	0.186078813028137	25	0.056	nan	nan
25	426	0.186078813028137	25	0.062	nan	nan
26	388	0.186078813028137	25	0.072	nan	nan
27	419	0.186078813028137	25	0.078	nan	nan
28	408	0.186078813028137	25	0.054	nan	nan
29	401	0.186078813028137	25	0.07	nan	nan
30	389	0.186078813028137	25	0.054	nan	nan
31	370	0.186078813028137	25	0.06	nan	nan
32	415	0.186078813028137	25	0.052	nan	nan
33	403	0.186078813028137	25	0.064	nan	nan
34	411	0.186078813028137	25	0.074	nan	nan
35	400	0.186078813028137	25	0.07	nan	nan
36	393	0.186078813028137	25	0.068	nan	nan
37	420	0.186078813028137	25	0.066	nan	nan
38	409	0.186078813028137	25	0.054	nan	nan
39	414	0.186078813028137	25	0.06	nan	nan
40	413	0.186078813028137	25	0.058	nan	nan
41	402	0.186078813028137	25	0.062	nan	nan
42	413	0.186078813028137	25	0.062	nan	nan
43	393	0.186078813028137	25	0.05	nan	nan
44	415	0.186078813028137	25	0.064	nan	nan
45	388	0.186078813028137	25	0.052	nan	nan
46	409	0.186078813028137	25	0.054	nan	nan
47	403	0.186078813028137	25	0.06	nan	nan
48	428	0.186078813028137	25	0.072	nan	nan
49	417	0.186078813028137	25	0.066	nan	nan
50	394	0.186078813028137	25	0.06	0.9473684210526315	WTA3(maximum(IN9, OWA(IN6, dilator(concentrator(OWA(IN6, dilator(OWA(IN6, dilator(concentrator(IN6)), '0.2')), '0.4'))), '0.3')), concentrator(WA(IN7, IN10, '0.3')), dilator(IN11))
