gen	nevals	best_train_fitness	best_ind_nodes	behavioural_diversity	accuracy_test	best_phenotype
0	500	0.33977131934231697	12	0.978	nan	nan
1	397	0.31063247813182415	13	0.786	nan	nan
2	398	0.25265932000754204	14	0.746	nan	nan
3	397	0.24466609986886045	15	0.672	nan	nan
4	395	0.24466609986886045	15	0.666	nan	nan
5	407	0.23754323281194095	16	0.612	nan	nan
6	406	0.23314915768829114	11	0.448	nan	nan
7	412	0.22957660089171775	23	0.334	nan	nan
8	399	0.21499138613695606	11	0.258	nan	nan
9	403	0.21499138613695606	11	0.262	nan	nan
10	389	0.21499138613695606	11	0.21	nan	nan
11	398	0.21237617542513604	27	0.208	nan	nan
12	405	0.21237617542513604	27	0.172	nan	nan
13	415	0.21225937208712284	33	0.13	nan	nan
14	420	0.21090184035367193	26	0.16	nan	nan
15	398	0.21090184035367193	26	0.156	nan	nan
16	420	0.20791349095581146	15	0.126	nan	nan
17	408	0.20791349095581146	15	0.138	nan	nan
18	393	0.20791349095581146	15	0.162	nan	nan
19	405	0.2040190036256954	27	0.17	nan	nan
20	398	0.2040190036256954	27	0.184	nan	nan
21	409	0.20383172486396553	27	0.16	nan	nan
22	395	0.2014512030382458	16	0.178	nan	nan
23	398	0.2014512030382458	16	0.168	nan	nan
24	393	0.2014512030382458	16	0.15	nan	nan
25	392	0.19944818340559603	34	0.126	nan	nan
26	408	0.19944818340559603	34	0.114	nan	nan
27	399	0.19944818340559603	34	0.116	nan	nan
28	406	0.19944818340559603	34	0.104	nan	nan
29	414	0.19944818340559603	34	0.108	nan	nan
30	413	0.19897741530656307	44	0.106	nan	nan
31	416	0.19897741530656307	44	0.102	nan	nan
32	404	0.19897741530656307	44	0.106	nan	nan
33	394	0.19897741530656307	44	0.098	nan	nan
34	412	0.19897741530656307	44	0.082	nan	nan
35	404	0.19897741530656307	44	0.104	nan	nan
36	403	0.19897741530656307	44	0.098	nan	nan
37	400	0.19897741530656307	44	0.088	nan	nan
38	401	0.19897741530656307	44	0.108	nan	nan
39	404	0.19897741530656307	44	0.084	nan	nan
40	401	0.19870253119707465	45	0.096	nan	nan
41	416	0.19870253119707465	45	0.094	nan	nan
42	418	0.1986815629116658	51	0.082	nan	nan
43	413	0.1986815629116658	51	0.108	nan	nan
44	419	0.19867602370695286	59	0.11	nan	nan
45	402	0.19861737289239023	52	0.104	nan	nan
46	408	0.19861737289239023	52	0.1	nan	nan
47	405	0.1985680582889863	60	0.108	nan	nan
48	404	0.1985680582889863	60	0.096	nan	nan
49	413	0.1985680582889863	60	0.088	nan	nan
50	389	0.19854707580207787	69	0.08	1.0	WTA3(complement(complement(IN9)), minimum(concentrator(OWA(complement(IN11), IN10, '0.9')), minimum(concentrator(OWA(minimum(complement(IN11), OWA(minimum(IN10, complement(maximum(IN11, IN8))), IN7, extend('0.9'))), complement(IN6), '0.9')), minimum(OWA(OWA(minimum(IN10, IN10), IN7, '0.9'), complement(IN6), '0.9'), minimum(complement(maximum(IN11, IN8)), OWA(minimum(IN10, minimum(complement(IN11), OWA(minimum(IN10, complement(maximum(IN11, IN8))), IN7, extend('0.9')))), complement(IN11), extend('0.9')))))), maximum(IN11, IN8))
