gen	nevals	best_train_fitness	best_ind_nodes	behavioural_diversity	accuracy_test	best_phenotype
0	500	0.07274519511269077	12	0.836	nan	nan
1	405	0.0	7	0.648	nan	nan
2	389	0.0	7	0.508	nan	nan
3	396	0.0	7	0.334	nan	nan
4	403	0.0	7	0.218	nan	nan
5	388	0.0	7	0.142	nan	nan
6	385	0.0	7	0.07	nan	nan
7	395	0.0	7	0.05	nan	nan
8	381	0.0	7	0.032	nan	nan
9	378	0.0	7	0.036	nan	nan
10	381	0.0	7	0.042	nan	nan
11	397	0.0	7	0.034	nan	nan
12	388	0.0	7	0.032	nan	nan
13	412	0.0	7	0.024	nan	nan
14	383	0.0	7	0.036	nan	nan
15	386	0.0	7	0.032	nan	nan
16	403	0.0	7	0.034	nan	nan
17	383	0.0	7	0.016	nan	nan
18	384	0.0	7	0.036	nan	nan
19	398	0.0	7	0.03	nan	nan
20	394	0.0	7	0.028	nan	nan
21	365	0.0	7	0.03	nan	nan
22	402	0.0	7	0.03	nan	nan
23	395	0.0	7	0.03	nan	nan
24	369	0.0	7	0.024	nan	nan
25	386	0.0	7	0.024	nan	nan
26	407	0.0	7	0.034	nan	nan
27	368	0.0	7	0.014	nan	nan
28	382	0.0	7	0.02	nan	nan
29	396	0.0	7	0.016	nan	nan
30	404	0.0	7	0.014	nan	nan
31	396	0.0	7	0.038	nan	nan
32	395	0.0	7	0.018	nan	nan
33	421	0.0	7	0.028	nan	nan
34	421	0.0	7	0.028	nan	nan
35	400	0.0	7	0.022	nan	nan
36	396	0.0	7	0.022	nan	nan
37	395	0.0	7	0.012	nan	nan
38	396	0.0	7	0.014	nan	nan
39	387	0.0	7	0.018	nan	nan
40	391	0.0	7	0.014	nan	nan
41	387	0.0	7	0.02	nan	nan
42	393	0.0	7	0.008	nan	nan
43	418	0.0	7	0.024	nan	nan
44	397	0.0	7	0.006	nan	nan
45	395	0.0	7	0.012	nan	nan
46	376	0.0	7	0.02	nan	nan
47	403	0.0	7	0.014	nan	nan
48	384	0.0	7	0.016	nan	nan
49	400	0.0	7	0.012	nan	nan
50	395	0.0	7	0.006	1.0	WTA(maximum(complement(IN16), IN24), complement(IN16))
