gen	nevals	best_train_fitness	best_ind_nodes	behavioural_diversity	accuracy_test	best_phenotype
0	500	0.43320705525084685	9	0.92	nan	nan
1	398	0.43320705525084685	9	0.792	nan	nan
2	401	0.4211200625709237	13	0.71	nan	nan
3	402	0.41761144399006994	12	0.656	nan	nan
4	427	0.41761144399006994	12	0.59	nan	nan
5	404	0.4157707821388418	12	0.536	nan	nan
6	409	0.41241232780776144	31	0.544	nan	nan
7	401	0.4105137194056412	13	0.55	nan	nan
8	403	0.4096970121862802	13	0.536	nan	nan
9	389	0.4096970121862802	13	0.502	nan	nan
10	406	0.40865235120909665	23	0.482	nan	nan
11	407	0.4085559767613331	35	0.398	nan	nan
12	396	0.4084600190234694	28	0.322	nan	nan
13	393	0.4075717686313154	16	0.29	nan	nan
14	411	0.40732016319701764	26	0.356	nan	nan
15	399	0.4066479467975821	16	0.404	nan	nan
16	413	0.40583521253064053	40	0.434	nan	nan
17	387	0.40551464335886134	33	0.472	nan	nan
18	392	0.4050896553103765	26	0.454	nan	nan
19	400	0.4047039428059473	26	0.396	nan	nan
20	390	0.40461032704239347	26	0.392	nan	nan
21	432	0.4045012766076478	28	0.43	nan	nan
22	403	0.40439193193983636	42	0.418	nan	nan
23	417	0.4043614619968997	28	0.438	nan	nan
24	405	0.4042131634108422	45	0.408	nan	nan
25	386	0.40414228055223606	45	0.36	nan	nan
26	399	0.40411335661840375	36	0.396	nan	nan
27	397	0.4040861158635069	36	0.362	nan	nan
28	403	0.4039897033224391	54	0.366	nan	nan
29	403	0.4039897033224391	54	0.318	nan	nan
30	403	0.4038584444407995	37	0.326	nan	nan
31	387	0.40375934097625565	36	0.34	nan	nan
32	391	0.40373869034845794	37	0.356	nan	nan
33	389	0.40356152191297023	44	0.376	nan	nan
34	397	0.4034316300996442	36	0.368	nan	nan
35	378	0.4034267026548872	36	0.36	nan	nan
36	430	0.403207606496426	42	0.378	nan	nan
37	403	0.403207606496426	42	0.4	nan	nan
38	407	0.40289778763349476	30	0.418	nan	nan
39	375	0.40289778763349476	30	0.36	nan	nan
40	399	0.40289778763349476	30	0.37	nan	nan
41	402	0.4025772502862595	51	0.352	nan	nan
42	416	0.40253496207945844	42	0.366	nan	nan
43	423	0.402292019016362	42	0.394	nan	nan
44	399	0.4022515478641029	42	0.402	nan	nan
45	408	0.4022453635659472	62	0.402	nan	nan
46	418	0.40211118119711897	44	0.328	nan	nan
47	417	0.4017686709751956	53	0.352	nan	nan
48	398	0.40175496164635016	49	0.374	nan	nan
49	405	0.4015792057946432	54	0.402	nan	nan
50	390	0.4015506752751172	59	0.36	0.734375	WTA(WA(IN4, IN21, '0.7'), WA(dilator(WA(maximum(IN2, concentrator(maximum(IN22, concentrator(WA(IN5, IN1, '0.1'))))), OWA(maximum(IN17, concentrator(concentrator(maximum(IN5, concentrator(WA(IN21, IN1, '0.1')))))), OWA(maximum(IN2, concentrator(concentrator(maximum(IN5, concentrator(dilator(WA(IN6, IN5, '0.7'))))))), WA(IN22, concentrator(maximum(IN22, concentrator(WA(IN5, IN1, '0.1')))), '0.7'), '0.7'), '0.7'), '0.1')), IN5, '0.5'))
