gen	nevals	best_train_fitness	best_ind_nodes	behavioural_diversity	accuracy_test	best_phenotype
0	500	0.4065968338426366	22	0.976	nan	nan
1	398	0.3835340789969551	12	0.724	nan	nan
2	387	0.3646347629390412	12	0.618	nan	nan
3	395	0.35530716487850084	14	0.592	nan	nan
4	401	0.35530716487850084	14	0.504	nan	nan
5	414	0.35257783142194793	7	0.43	nan	nan
6	403	0.34446512633659626	8	0.36	nan	nan
7	384	0.3390342546840809	14	0.286	nan	nan
8	405	0.32318188193011277	13	0.298	nan	nan
9	396	0.32318188193011277	13	0.33	nan	nan
10	384	0.3219621579279072	16	0.326	nan	nan
11	384	0.3213410652211932	16	0.286	nan	nan
12	388	0.3186496867244626	9	0.316	nan	nan
13	400	0.3186496867244626	9	0.336	nan	nan
14	387	0.3173157465522598	12	0.336	nan	nan
15	380	0.3157948270737546	10	0.276	nan	nan
16	405	0.3145036739371046	17	0.286	nan	nan
17	411	0.30789054826306644	18	0.324	nan	nan
18	394	0.30580038568325646	18	0.308	nan	nan
19	388	0.30580038568325646	18	0.282	nan	nan
20	395	0.30257510069421056	19	0.3	nan	nan
21	367	0.3021995221496723	25	0.25	nan	nan
22	394	0.2987010466235408	21	0.304	nan	nan
23	412	0.2956298167474423	22	0.304	nan	nan
24	383	0.29538782629349675	19	0.346	nan	nan
25	416	0.29538782629349675	19	0.352	nan	nan
26	387	0.2847986936184507	26	0.322	nan	nan
27	415	0.2847986936184507	26	0.362	nan	nan
28	406	0.2803157695206281	23	0.358	nan	nan
29	398	0.2793948874152904	22	0.326	nan	nan
30	378	0.2793948874152904	22	0.33	nan	nan
31	397	0.277611445747682	24	0.326	nan	nan
32	387	0.277611445747682	24	0.282	nan	nan
33	393	0.27721851552850524	26	0.258	nan	nan
34	389	0.2771256992842203	28	0.244	nan	nan
35	404	0.2748422689064499	30	0.252	nan	nan
36	393	0.2748422689064499	30	0.27	nan	nan
37	389	0.2741497246538143	30	0.272	nan	nan
38	390	0.27226620118612094	44	0.266	nan	nan
39	399	0.27226620118612094	44	0.29	nan	nan
40	413	0.2714975502650968	49	0.25	nan	nan
41	395	0.27117655867800944	45	0.288	nan	nan
42	356	0.2685488940039658	27	0.242	nan	nan
43	410	0.2685488940039658	27	0.298	nan	nan
44	388	0.2672486335164235	29	0.276	nan	nan
45	398	0.2672486335164235	29	0.282	nan	nan
46	409	0.26605704751395437	28	0.268	nan	nan
47	397	0.26605704751395437	28	0.246	nan	nan
48	406	0.2650696194100493	32	0.286	nan	nan
49	397	0.26384662207962173	48	0.292	nan	nan
50	375	0.26384662207962173	48	0.286	1.0	WTA3(concentrator(OWA(OWA(IN37, OWA(dilator(dilator(dilator(dilator(dilator(dilator(dilator(IN17))))))), IN28, '0.4'), '0.8'), OWA(dilator(dilator(dilator(dilator(dilator(dilator(dilator(dilator(dilator(dilator(dilator(dilator(dilator(IN38))))))))))))), IN28, '0.4'), '0.8')), OWA(IN27, dilator(dilator(dilator(IN0))), extend('0.5')), OWA(IN18, IN33, extend('0.4')))
