gen	nevals	best_train_fitness	best_ind_nodes	behavioural_diversity	accuracy_test	best_phenotype
0	500	0.464422550586201	9	0.898	nan	nan
1	386	0.4468403846146038	13	0.726	nan	nan
2	392	0.4380289595099499	12	0.598	nan	nan
3	411	0.43204937989385733	12	0.58	nan	nan
4	404	0.43118838507481094	11	0.534	nan	nan
5	402	0.43118838507481094	11	0.506	nan	nan
6	390	0.43032566758233254	10	0.472	nan	nan
7	372	0.43032566758233254	10	0.44	nan	nan
8	415	0.43032566758233254	10	0.434	nan	nan
9	400	0.42788246749152015	10	0.39	nan	nan
10	417	0.4129689658483439	13	0.406	nan	nan
11	357	0.4129689658483439	13	0.386	nan	nan
12	384	0.4129689658483439	13	0.392	nan	nan
13	415	0.39485003903700083	16	0.4	nan	nan
14	398	0.39485003903700083	16	0.424	nan	nan
15	386	0.39485003903700083	16	0.418	nan	nan
16	390	0.39485003903700083	16	0.422	nan	nan
17	392	0.39485003903700083	16	0.432	nan	nan
18	382	0.39485003903700083	16	0.416	nan	nan
19	401	0.39485003903700083	16	0.39	nan	nan
20	389	0.39485003903700083	16	0.384	nan	nan
21	392	0.39485003903700083	16	0.4	nan	nan
22	380	0.39485003903700083	16	0.37	nan	nan
23	390	0.39485003903700083	16	0.366	nan	nan
24	389	0.39485003903700083	16	0.43	nan	nan
25	405	0.39485003903700083	16	0.376	nan	nan
26	397	0.39485003903700083	16	0.456	nan	nan
27	386	0.39485003903700083	16	0.404	nan	nan
28	388	0.39317890493638613	113	0.414	nan	nan
29	403	0.39298004600619046	113	0.42	nan	nan
30	396	0.39276398751623226	103	0.424	nan	nan
31	404	0.39276398751623226	103	0.384	nan	nan
32	392	0.39222163494486617	111	0.394	nan	nan
33	376	0.39016408615209824	95	0.378	nan	nan
34	406	0.3893106760312233	97	0.398	nan	nan
35	395	0.3893106760312233	97	0.368	nan	nan
36	380	0.3889340677930295	98	0.362	nan	nan
37	403	0.38751528216544967	100	0.378	nan	nan
38	395	0.38751528216544967	100	0.394	nan	nan
39	404	0.38680256980940425	109	0.382	nan	nan
40	381	0.3867224719660685	87	0.382	nan	nan
41	382	0.3866864256641217	111	0.374	nan	nan
42	409	0.38397202199535646	107	0.408	nan	nan
43	402	0.3829954248119529	81	0.396	nan	nan
44	396	0.3829954248119529	81	0.376	nan	nan
45	387	0.38237616169301397	81	0.416	nan	nan
46	360	0.38237616169301397	81	0.36	nan	nan
47	378	0.38237616169301397	81	0.358	nan	nan
48	395	0.3820302181941805	141	0.344	nan	nan
49	411	0.3820302181941805	141	0.392	nan	nan
50	402	0.3816539551261584	142	0.31	0.76	WTA(dilator(OWA(minimum(OWA(OWA(complement(IN30), complement(IN21), extend('0.5')), complement(IN21), extend(extend('0.3'))), complement(dilator(maximum(IN30, IN30)))), complement(complement(minimum(IN33, OWA(WA(IN14, complement(complement(minimum(complement(complement(minimum(IN33, IN3))), complement(IN30)))), extend(extend('0.2'))), OWA(IN8, IN33, '0.7'), extend(extend('0.7')))))), extend(extend('0.2')))), complement(WA(maximum(concentrator(dilator(OWA(minimum(OWA(IN28, complement(IN21), extend('0.3')), complement(concentrator(IN2))), complement(complement(minimum(IN33, dilator(OWA(minimum(OWA(complement(IN30), complement(IN21), extend('0.5')), complement(IN14)), OWA(complement(IN30), complement(IN14), extend('0.5')), extend(extend('0.7'))))))), '0.7'))), dilator(complement(complement(minimum(complement(complement(minimum(IN33, IN3))), complement(IN30)))))), complement(dilator(complement(minimum(IN33, dilator(OWA(minimum(OWA(complement(IN30), complement(IN21), extend('0.5')), complement(dilator(maximum(IN34, IN30)))), complement(complement(minimum(IN33, OWA(complement(IN21), OWA(IN8, IN2, '0.3'), extend('0.7'))))), '0.3')))))), extend('0.7'))))
