gen	nevals	best_train_fitness	best_ind_nodes	behavioural_diversity	accuracy_test	best_phenotype
0	500	0.377865765627765	12	0.978	nan	nan
1	396	0.377865765627765	12	0.752	nan	nan
2	393	0.33681219467048074	9	0.662	nan	nan
3	392	0.3341960603359451	10	0.566	nan	nan
4	392	0.30993672407321315	8	0.53	nan	nan
5	405	0.30050849865610607	10	0.488	nan	nan
6	405	0.30050849865610607	10	0.39	nan	nan
7	397	0.29162261619480123	7	0.36	nan	nan
8	394	0.28751712592074746	10	0.264	nan	nan
9	394	0.28751712592074746	10	0.188	nan	nan
10	427	0.28709402133636464	13	0.176	nan	nan
11	406	0.2870679604215389	10	0.12	nan	nan
12	414	0.28706158573895635	10	0.094	nan	nan
13	398	0.28704679232121716	19	0.074	nan	nan
14	406	0.28704679232121716	19	0.1	nan	nan
15	417	0.28591760708046293	19	0.09	nan	nan
16	411	0.28591760708046293	19	0.062	nan	nan
17	427	0.2795536343726161	19	0.052	nan	nan
18	381	0.2795536343726161	19	0.032	nan	nan
19	411	0.279552461983872	43	0.052	nan	nan
20	408	0.2795515369733585	43	0.034	nan	nan
21	404	0.2795501505350712	31	0.028	nan	nan
22	428	0.2795501474794295	46	0.024	nan	nan
23	395	0.27955004596708916	28	0.004	nan	nan
24	406	0.2795439364453838	47	0.006	nan	nan
25	415	0.27954022908608434	31	0.012	nan	nan
26	393	0.27946838863601153	38	0.01	nan	nan
27	425	0.279154596994399	64	0.02	nan	nan
28	396	0.2791495537113746	64	0.022	nan	nan
29	434	0.2791137080583162	49	0.01	nan	nan
30	398	0.2790900089230739	75	0.008	nan	nan
31	404	0.2790884894296534	84	0.002	nan	nan
32	411	0.27908708109602737	66	0.002	nan	nan
33	404	0.27908694772672454	85	0.002	nan	nan
34	415	0.27908686986406994	89	0.004	nan	nan
35	410	0.27908686864568216	89	0.004	nan	nan
36	393	0.2790868680527869	84	0.002	nan	nan
37	408	0.2790868676528058	76	0.002	nan	nan
38	408	0.2790868676528058	76	0.002	nan	nan
39	400	0.2790755019569406	85	0.002	nan	nan
40	418	0.2790755019569406	85	0.002	nan	nan
41	395	0.27907522508901583	72	0.008	nan	nan
42	385	0.27905831133292436	85	0.006	nan	nan
43	408	0.27905820193868297	72	0.002	nan	nan
44	412	0.2790490705154088	83	0.002	nan	nan
45	406	0.2790174251257105	86	0.002	nan	nan
46	409	0.2790156237675264	93	0.002	nan	nan
47	401	0.27885471136940054	83	0.002	nan	nan
48	394	0.2787842341750838	67	0.002	nan	nan
49	390	0.2787318138476915	48	0.004	nan	nan
50	411	0.2787318138476915	48	0.002	0.8444444444444444	WTA3(WA(IN31, IN20, '0.3'), IN27, WA(IN33, WA(WA(WA(dilator(IN33), WA(IN33, IN18, '0.3'), '0.8'), WA(WA(IN33, dilator(IN30), '0.3'), WA(IN33, WA(WA(complement(IN27), WA(dilator(IN33), WA(IN33, IN18, '0.3'), '0.8'), '0.3'), complement(IN27), '0.5'), '0.3'), '0.3'), '0.3'), IN18, '0.3'), '0.3'))
