gen	nevals	best_train_fitness	best_ind_nodes	behavioural_diversity	accuracy_test	best_phenotype
0	500	0.46268026257004713	15	0.888	nan	nan
1	406	0.4392448769809346	18	0.78	nan	nan
2	431	0.43214963825562125	18	0.792	nan	nan
3	385	0.41245479119435846	23	0.744	nan	nan
4	390	0.4090636440768225	15	0.724	nan	nan
5	381	0.3906968002137892	26	0.684	nan	nan
6	395	0.3854532629546634	26	0.656	nan	nan
7	424	0.37206687195415233	19	0.584	nan	nan
8	397	0.3662011499688395	19	0.626	nan	nan
9	405	0.3662011499688395	19	0.518	nan	nan
10	387	0.3662011499688395	19	0.488	nan	nan
11	409	0.3662011499688395	19	0.466	nan	nan
12	385	0.3596078551673893	30	0.284	nan	nan
13	419	0.3564384212007753	30	0.13	nan	nan
14	411	0.35499325637795637	28	0.17	nan	nan
15	406	0.35105153031560793	33	0.21	nan	nan
16	394	0.3475143665441817	38	0.188	nan	nan
17	427	0.347341125341305	34	0.196	nan	nan
18	421	0.34617874830084044	34	0.204	nan	nan
19	405	0.34479803184675295	35	0.184	nan	nan
20	419	0.34405923573635155	36	0.194	nan	nan
21	398	0.3435781057504405	33	0.196	nan	nan
22	414	0.3435781057504405	33	0.2	nan	nan
23	410	0.34315308688330626	34	0.186	nan	nan
24	416	0.34269377417625924	33	0.208	nan	nan
25	391	0.34269377417625924	33	0.162	nan	nan
26	391	0.34269377417625924	33	0.144	nan	nan
27	395	0.34212151491433135	33	0.162	nan	nan
28	396	0.3420841999174145	33	0.188	nan	nan
29	382	0.3420841999174145	33	0.162	nan	nan
30	390	0.3420841999174145	33	0.176	nan	nan
31	410	0.3420841999174145	33	0.152	nan	nan
32	397	0.3420841999174145	33	0.15	nan	nan
33	393	0.3420792702603427	32	0.16	nan	nan
34	397	0.3420792702603427	32	0.18	nan	nan
35	415	0.3420792702603427	32	0.158	nan	nan
36	394	0.3420792702603427	32	0.146	nan	nan
37	396	0.3420792702603427	32	0.144	nan	nan
38	396	0.3420792702603427	32	0.146	nan	nan
39	399	0.3420792702603427	32	0.184	nan	nan
40	395	0.3417027573095276	40	0.166	nan	nan
41	413	0.34160758298466104	41	0.198	nan	nan
42	405	0.3415654804969926	41	0.168	nan	nan
43	407	0.3415654804969926	41	0.164	nan	nan
44	397	0.34131591255611093	36	0.172	nan	nan
45	423	0.3412316968675266	40	0.186	nan	nan
46	412	0.3411319201731159	36	0.14	nan	nan
47	407	0.3410656634075646	45	0.15	nan	nan
48	400	0.3406853300234393	36	0.174	nan	nan
49	397	0.3406513232374695	36	0.15	nan	nan
50	403	0.3406513232374695	36	0.178	0.84	WTA(OWA(WA(dilator(OWA(IN25, WA(IN3, dilator(IN28), '0.6'), '0.6')), dilator(IN28), '0.6'), complement(WA(IN6, IN33, '0.4')), '0.3'), WA(WA(IN6, IN33, '0.5'), WA(complement(OWA(IN25, IN3, '0.6')), complement(IN28), '0.5'), '0.5'))
