gen	nevals	best_train_fitness	best_ind_nodes	behavioural_diversity	accuracy_test	best_phenotype
0	500	0.4695036908412216	56	0.878	nan	nan
1	420	0.4597594707200758	54	0.786	nan	nan
2	423	0.45237471547680064	54	0.776	nan	nan
3	419	0.44534220668219615	51	0.712	nan	nan
4	397	0.4247617331728277	11	0.712	nan	nan
5	427	0.418834728703321	11	0.794	nan	nan
6	415	0.4175594128999104	16	0.798	nan	nan
7	404	0.3959223223692409	34	0.694	nan	nan
8	425	0.3959223223692409	34	0.53	nan	nan
9	425	0.39490037499440467	33	0.302	nan	nan
10	403	0.38713125992715464	55	0.314	nan	nan
11	388	0.3826176680189105	56	0.344	nan	nan
12	398	0.3826176680189105	56	0.366	nan	nan
13	412	0.3820010399680964	58	0.472	nan	nan
14	391	0.37816252459856164	40	0.51	nan	nan
15	408	0.3736662286726624	27	0.54	nan	nan
16	403	0.3704189982091014	29	0.584	nan	nan
17	407	0.36812256679099364	54	0.65	nan	nan
18	405	0.3672761293663925	41	0.61	nan	nan
19	397	0.3653960002732543	47	0.55	nan	nan
20	398	0.36397189312657485	40	0.464	nan	nan
21	403	0.36397189312657485	40	0.45	nan	nan
22	402	0.3598477870051309	41	0.458	nan	nan
23	410	0.3587285038120766	57	0.382	nan	nan
24	419	0.3582091845855238	58	0.326	nan	nan
25	402	0.3580333970316644	57	0.28	nan	nan
26	405	0.35708682601818814	59	0.272	nan	nan
27	419	0.3565651157781964	58	0.294	nan	nan
28	412	0.3563413846414225	60	0.334	nan	nan
29	399	0.35592982421115166	57	0.382	nan	nan
30	391	0.3543091464115057	74	0.37	nan	nan
31	399	0.3543091464115057	74	0.384	nan	nan
32	415	0.35327387552862677	65	0.396	nan	nan
33	398	0.3529523460280634	63	0.376	nan	nan
34	394	0.35257462008823476	65	0.37	nan	nan
35	406	0.3524808837133108	65	0.364	nan	nan
36	409	0.35121953017724067	71	0.342	nan	nan
37	407	0.3497988305913108	126	0.36	nan	nan
38	387	0.349787546855776	126	0.348	nan	nan
39	417	0.3496997544056295	92	0.41	nan	nan
40	421	0.3489913750314901	129	0.346	nan	nan
41	405	0.34870959643807575	129	0.23	nan	nan
42	415	0.34842492965276367	125	0.192	nan	nan
43	405	0.34840509672349823	125	0.172	nan	nan
44	401	0.34754047532196475	144	0.164	nan	nan
45	405	0.34747720817603905	143	0.194	nan	nan
46	408	0.3463842392250357	122	0.188	nan	nan
47	411	0.34637867373055625	123	0.172	nan	nan
48	418	0.34637867373055625	123	0.184	nan	nan
49	386	0.3456759677269767	123	0.182	nan	nan
50	417	0.3455131233572879	105	0.182	0.8666666666666667	WTA(maximum(minimum(WA(complement(WA(dilator(complement(concentrator(IN28))), IN5, extend(extend('0.6')))), IN32, '0.6'), OWA(concentrator(concentrator(concentrator(maximum(WA(IN19, IN19, '0.2'), IN27)))), maximum(minimum(WA(complement(WA(IN33, IN5, extend(extend('0.6')))), IN32, '0.6'), OWA(concentrator(concentrator(concentrator(maximum(WA(IN19, IN19, '0.2'), IN27)))), OWA(IN28, IN4, '0.9'), extend('0.8'))), IN13), extend('0.8'))), minimum(WA(complement(IN5), IN32, '0.6'), OWA(concentrator(concentrator(maximum(concentrator(IN28), IN27))), concentrator(IN28), extend('0.9')))), OWA(OWA(complement(concentrator(IN28)), maximum(WA(complement(IN27), IN5, '0.6'), WA(dilator(IN5), IN5, '0.3')), extend(extend(extend(extend('0.4'))))), dilator(WA(IN29, IN33, '0.3')), extend(extend(extend(extend('0.6'))))))
