gen	nevals	best_train_fitness	best_ind_nodes	behavioural_diversity	accuracy_test	best_phenotype
0	500	0.48123937279698265	8	0.926	nan	nan
1	401	0.47556663263287363	6	0.826	nan	nan
2	391	0.469349927533262	18	0.744	nan	nan
3	406	0.44559476655333946	22	0.746	nan	nan
4	412	0.43528332246293794	23	0.786	nan	nan
5	418	0.417297334985129	22	0.774	nan	nan
6	403	0.4109618315040139	33	0.71	nan	nan
7	411	0.4108689642683428	24	0.758	nan	nan
8	404	0.3986809114329035	37	0.77	nan	nan
9	403	0.39590675167628697	35	0.732	nan	nan
10	396	0.38664086005673215	36	0.706	nan	nan
11	413	0.3860025036666451	36	0.72	nan	nan
12	404	0.3804799546211128	38	0.694	nan	nan
13	387	0.37924329103026005	41	0.68	nan	nan
14	403	0.3742299611295077	58	0.668	nan	nan
15	401	0.36841236123411314	70	0.63	nan	nan
16	401	0.3682938867573128	69	0.614	nan	nan
17	407	0.36625977886441663	43	0.56	nan	nan
18	409	0.36625977886441663	43	0.55	nan	nan
19	403	0.36625977886441663	43	0.448	nan	nan
20	404	0.36364666101431603	72	0.396	nan	nan
21	428	0.36362919830920437	73	0.41	nan	nan
22	408	0.3629880031946748	74	0.392	nan	nan
23	400	0.36262357903593945	70	0.346	nan	nan
24	392	0.3621639251547194	74	0.178	nan	nan
25	394	0.3612399647927516	65	0.138	nan	nan
26	399	0.3587079659607282	76	0.16	nan	nan
27	405	0.3587079659607282	76	0.19	nan	nan
28	396	0.3567776511651141	139	0.216	nan	nan
29	413	0.3530473648806687	127	0.216	nan	nan
30	403	0.35092490069517285	97	0.168	nan	nan
31	398	0.3489574439020692	97	0.17	nan	nan
32	415	0.3480711539722755	110	0.224	nan	nan
33	405	0.34804539481424984	111	0.198	nan	nan
34	401	0.34720208480866804	96	0.164	nan	nan
35	431	0.3467820685049193	111	0.18	nan	nan
36	420	0.3465504155948233	175	0.17	nan	nan
37	403	0.34585699708720957	112	0.184	nan	nan
38	412	0.3458001878519513	112	0.182	nan	nan
39	404	0.34534526348349115	108	0.164	nan	nan
40	403	0.3451902613578059	106	0.15	nan	nan
41	412	0.3444834971776474	113	0.146	nan	nan
42	414	0.3444834971776474	113	0.166	nan	nan
43	405	0.3442144589907503	123	0.178	nan	nan
44	401	0.34389443607652165	116	0.186	nan	nan
45	426	0.3438462017515432	117	0.222	nan	nan
46	394	0.34346978396463035	114	0.202	nan	nan
47	405	0.3430651115566672	139	0.236	nan	nan
48	409	0.3430651115566672	139	0.248	nan	nan
49	407	0.3427073621736771	139	0.226	nan	nan
50	405	0.3426507804587722	130	0.26	0.8266666666666667	WTA(OWA(complement(WA(WA(concentrator(IN4), IN23, '0.6'), complement(IN32), '0.5')), OWA(complement(WA(WA(concentrator(IN4), IN23, '0.6'), maximum(IN23, OWA(IN15, IN4, extend('0.2'))), extend('0.5'))), IN28, extend('0.6')), extend(extend('0.4'))), OWA(OWA(OWA(OWA(WA(WA(WA(concentrator(IN4), IN23, '0.6'), IN23, '0.6'), maximum(IN23, OWA(IN15, WA(concentrator(IN4), maximum(IN15, IN12), '0.5'), extend(extend('0.2')))), extend('0.6')), WA(concentrator(IN4), IN23, '0.6'), extend('0.2')), WA(WA(concentrator(IN4), IN23, '0.6'), maximum(IN23, OWA(maximum(IN23, complement(IN28)), WA(concentrator(IN4), IN4, extend(extend('0.6'))), extend('0.2'))), extend('0.2')), '0.4'), WA(WA(concentrator(IN4), IN23, '0.6'), maximum(IN23, OWA(IN15, WA(concentrator(IN4), maximum(complement(IN32), IN12), extend(extend('0.6'))), extend('0.2'))), extend('0.5')), '0.4'), OWA(complement(IN28), complement(IN32), extend(extend('0.6'))), '0.4'))
