gen	nevals	best_train_fitness	best_ind_nodes	behavioural_diversity	accuracy_test	best_phenotype
0	500	0.44513980575884	93	0.908	nan	nan
1	412	0.4358554844468099	92	0.826	nan	nan
2	397	0.426162097439952	94	0.81	nan	nan
3	407	0.40216035630022107	88	0.766	nan	nan
4	402	0.3984698136006645	105	0.768	nan	nan
5	412	0.39604392148952916	108	0.76	nan	nan
6	390	0.3892158139220619	103	0.75	nan	nan
7	386	0.3868552792450795	119	0.722	nan	nan
8	402	0.3830962962858663	108	0.716	nan	nan
9	407	0.3793888517179309	86	0.698	nan	nan
10	392	0.3776398181155303	112	0.644	nan	nan
11	429	0.37411687044593384	85	0.688	nan	nan
12	426	0.3705062461879338	82	0.672	nan	nan
13	427	0.36695694899777703	102	0.66	nan	nan
14	400	0.36529923435817657	95	0.588	nan	nan
15	416	0.3621422576018389	98	0.65	nan	nan
16	395	0.35959269267600064	96	0.616	nan	nan
17	405	0.3576698745485237	114	0.574	nan	nan
18	402	0.3562397962360862	115	0.576	nan	nan
19	409	0.3562397962360862	115	0.558	nan	nan
20	386	0.35407084654060605	118	0.522	nan	nan
21	411	0.35407084654060605	118	0.554	nan	nan
22	419	0.353548348447002	135	0.546	nan	nan
23	417	0.3532070363763304	158	0.488	nan	nan
24	399	0.35252854150402674	111	0.394	nan	nan
25	415	0.35234434514481416	120	0.412	nan	nan
26	403	0.3514151959262324	121	0.406	nan	nan
27	398	0.35114111729142977	109	0.418	nan	nan
28	399	0.3502792421560205	116	0.392	nan	nan
29	397	0.34957111427758364	111	0.4	nan	nan
30	403	0.3487958168092956	117	0.432	nan	nan
31	420	0.3486820147911666	118	0.486	nan	nan
32	392	0.3476734504515885	128	0.542	nan	nan
33	386	0.3474935251626538	133	0.566	nan	nan
34	395	0.3469524707226975	128	0.554	nan	nan
35	417	0.34544069569553676	133	0.506	nan	nan
36	408	0.34517385870356815	125	0.462	nan	nan
37	400	0.3443615254316966	126	0.388	nan	nan
38	419	0.3409331632672308	119	0.39	nan	nan
39	401	0.3406875651252371	119	0.35	nan	nan
40	414	0.3406847541918374	117	0.286	nan	nan
41	402	0.3396831012577211	121	0.326	nan	nan
42	400	0.3396831012577211	121	0.338	nan	nan
43	388	0.3391674158248311	122	0.356	nan	nan
44	431	0.3377678493553525	137	0.418	nan	nan
45	414	0.3371437793570508	145	0.442	nan	nan
46	392	0.3368644207410428	133	0.418	nan	nan
47	398	0.33659048083968507	128	0.384	nan	nan
48	415	0.3365191473925187	146	0.374	nan	nan
49	405	0.3354693110489423	125	0.342	nan	nan
50	405	0.3353439520937323	125	0.318	0.8	WTA(maximum(OWA(WA(concentrator(dilator(IN28)), WA(IN25, IN17, extend(extend(extend(extend(extend('0.9')))))), extend(extend('0.5'))), WA(dilator(IN32), maximum(IN20, IN3), '0.6'), '0.5'), minimum(dilator(minimum(WA(concentrator(dilator(IN28)), dilator(IN32), extend(extend('0.7'))), dilator(IN28))), concentrator(IN34))), WA(minimum(concentrator(maximum(IN33, OWA(IN5, IN34, extend(extend(extend('0.9')))))), complement(OWA(WA(dilator(IN32), maximum(IN20, WA(IN25, IN17, extend(extend(extend(extend(extend('0.9'))))))), extend(extend('0.5'))), IN28, extend(extend(extend('0.3')))))), complement(maximum(OWA(WA(IN25, WA(WA(dilator(IN32), IN28, '0.5'), minimum(dilator(IN8), dilator(IN28)), extend(extend('0.5'))), extend(extend('0.5'))), WA(dilator(IN32), maximum(IN20, IN7), '0.5'), extend(extend(extend('0.5')))), minimum(dilator(minimum(concentrator(dilator(IN28)), dilator(IN28))), concentrator(IN34)))), extend(extend('0.6'))))
