gen	nevals	best_train_fitness	best_ind_nodes	behavioural_diversity	accuracy_test	best_phenotype
0	500	0.4182337511317416	14	0.986	nan	nan
1	398	0.4182337511317416	14	0.85	nan	nan
2	411	0.36253074888745146	12	0.802	nan	nan
3	414	0.3575467554438267	12	0.728	nan	nan
4	416	0.3575467554438267	12	0.684	nan	nan
5	415	0.3531544821438713	12	0.478	nan	nan
6	409	0.35147166138441754	8	0.62	nan	nan
7	404	0.34323961973481754	11	0.59	nan	nan
8	390	0.32931558629243807	15	0.564	nan	nan
9	410	0.32584623075369107	18	0.518	nan	nan
10	443	0.324580245790982	15	0.416	nan	nan
11	422	0.31401507981744503	8	0.51	nan	nan
12	425	0.31394271153787023	9	0.452	nan	nan
13	405	0.31394271153787023	9	0.442	nan	nan
14	406	0.31394271153787023	9	0.444	nan	nan
15	435	0.31394271153787023	9	0.362	nan	nan
16	418	0.31394271153787023	9	0.468	nan	nan
17	424	0.31394271153787023	9	0.484	nan	nan
18	414	0.3134165982484725	32	0.46	nan	nan
19	407	0.3134165982484725	32	0.398	nan	nan
20	412	0.31064167560674805	32	0.292	nan	nan
21	410	0.3049175014575908	12	0.458	nan	nan
22	402	0.3049175014575908	12	0.392	nan	nan
23	400	0.3020326914086444	9	0.418	nan	nan
24	405	0.3020326914086444	9	0.398	nan	nan
25	434	0.3020326914086444	9	0.282	nan	nan
26	392	0.2971033796872867	9	0.428	nan	nan
27	408	0.2971033796872867	9	0.42	nan	nan
28	415	0.2971033796872867	9	0.418	nan	nan
29	406	0.2882857657278817	16	0.412	nan	nan
30	395	0.28802790537751666	20	0.266	nan	nan
31	402	0.285913022196132	26	0.374	nan	nan
32	395	0.285913022196132	26	0.354	nan	nan
33	405	0.2852266929023099	27	0.312	nan	nan
34	399	0.28374377192138683	31	0.312	nan	nan
35	417	0.28374377192138683	31	0.204	nan	nan
36	400	0.28071206242157015	30	0.338	nan	nan
37	404	0.28071206242157015	30	0.3	nan	nan
38	413	0.28071206242157015	30	0.296	nan	nan
39	417	0.28046356340746115	58	0.292	nan	nan
40	416	0.2804359858406108	43	0.178	nan	nan
41	403	0.27795391390197194	61	0.252	nan	nan
42	406	0.27795391390197194	61	0.24	nan	nan
43	418	0.27738001965664727	69	0.232	nan	nan
44	422	0.27738001965664727	69	0.244	nan	nan
45	414	0.2773791786538664	66	0.114	nan	nan
46	404	0.27736883248360367	67	0.234	nan	nan
47	415	0.27724788682855434	71	0.204	nan	nan
48	404	0.27722341240838927	66	0.228	nan	nan
49	414	0.2772072014467142	76	0.196	nan	nan
50	405	0.27698267431549184	75	0.088	0.9777777777777777	WTA3(dilator(OWA(minimum(dilator(IN2), minimum(IN31, concentrator(IN19))), OWA(minimum(IN19, minimum(IN31, concentrator(IN19))), minimum(dilator(IN2), minimum(IN31, concentrator(dilator(OWA(minimum(dilator(IN2), minimum(OWA(minimum(IN19, minimum(IN31, concentrator(IN31))), minimum(dilator(IN2), minimum(IN31, concentrator(IN31))), '0.1'), concentrator(IN31))), OWA(minimum(IN19, minimum(concentrator(IN19), concentrator(IN31))), minimum(dilator(IN2), minimum(IN19, minimum(IN31, concentrator(IN31)))), extend(extend('0.1'))), extend(extend('0.1'))))))), '0.1'), extend(extend('0.1')))), IN27, IN33)
